id,created_by,created_date,last_modified_by,last_modified_date,amount,error_description,status,type,harvest_year,harvest_id,distribution_origin_id,private_ucs_amount,public_ucs_amount
38988,0,2024-11-18 16:24:22.123163,0,2024-11-18 16:24:22.123163,454,"[INSUFFICIENT_BALANCE] The quantity of 454 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,454,0
39011,0,2024-11-18 16:24:22.166668,0,2024-11-18 16:24:22.166668,2521,"[INSUFFICIENT_BALANCE] The quantity of 2521 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2521,0
38974,0,2024-11-18 16:24:22.101148,0,2024-11-18 16:24:22.101148,37,,FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,37,0
38987,0,2024-11-18 16:24:22.122752,0,2024-11-18 16:24:22.122752,2426,"[INSUFFICIENT_BALANCE] The quantity of 2426 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2426,0
38965,0,2024-11-18 16:24:11.60968,0,2024-11-18 16:24:11.60968,184,"[INSUFFICIENT_BALANCE] The quantity of 184 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,184,0
38947,0,2024-11-18 16:24:11.567563,0,2024-11-18 16:24:11.567563,648,"[INSUFFICIENT_BALANCE] The quantity of 648 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,648,0
38922,0,2024-11-18 16:24:11.522178,0,2024-11-18 16:24:11.522178,31893,"[INSUFFICIENT_BALANCE] The quantity of 31893 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,31893,0
38939,0,2024-11-18 16:24:11.549938,0,2024-11-18 16:24:11.549938,47073,"[INSUFFICIENT_BALANCE] The quantity of 47073 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,47073,0
38969,0,2024-11-18 16:24:11.629366,0,2024-11-18 16:24:11.629366,38945,"[INSUFFICIENT_BALANCE] The quantity of 38945 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,38945,0
38962,0,2024-11-18 16:24:11.595474,0,2024-11-18 16:24:11.595474,55689,"[INSUFFICIENT_BALANCE] The quantity of 55689 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,55689,0
38899,0,2024-11-18 16:23:57.588057,0,2024-11-18 16:23:57.588057,1186,"[INSUFFICIENT_BALANCE] The quantity of 1186 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1186,0
38914,0,2024-11-18 16:23:57.614797,0,2024-11-18 16:23:57.614797,19982,"[INSUFFICIENT_BALANCE] The quantity of 19982 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,19982,0
38877,0,2024-11-18 16:23:57.545117,0,2024-11-18 16:23:57.545117,25675,"[INSUFFICIENT_BALANCE] The quantity of 25675 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,25675,0
38867,0,2024-11-18 16:23:28.259235,0,2024-11-18 16:23:28.259235,2423,"[INSUFFICIENT_BALANCE] The quantity of 2423 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2423,0
38854,0,2024-11-18 16:23:28.196746,0,2024-11-18 16:23:28.196746,195,"[INSUFFICIENT_BALANCE] The quantity of 195 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,195,0
38832,0,2024-11-18 16:23:28.144162,0,2024-11-18 16:23:28.144162,246,"[INSUFFICIENT_BALANCE] The quantity of 246 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,246,0
38820,0,2024-11-18 16:23:16.120004,0,2024-11-18 16:23:16.120004,864,"[INSUFFICIENT_BALANCE] The quantity of 864 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,864,0
38811,0,2024-11-18 16:23:16.049639,0,2024-11-18 16:23:16.049639,22328,"[INSUFFICIENT_BALANCE] The quantity of 22328 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,22328,0
38783,0,2024-11-18 16:23:15.93999,0,2024-11-18 16:23:15.93999,2855,"[INSUFFICIENT_BALANCE] The quantity of 2855 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2855,0
38807,0,2024-11-18 16:23:16.037062,0,2024-11-18 16:23:16.037062,226,"[INSUFFICIENT_BALANCE] The quantity of 226 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,226,0
38778,0,2024-11-18 16:23:15.928413,0,2024-11-18 16:23:15.928413,35183,"[INSUFFICIENT_BALANCE] The quantity of 35183 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,35183,0
38768,0,2024-11-18 16:23:05.509267,0,2024-11-18 16:23:05.509267,34953,"[INSUFFICIENT_BALANCE] The quantity of 34953 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,34953,0
38758,0,2024-11-18 16:23:05.456904,0,2024-11-18 16:23:05.456904,1882,"[INSUFFICIENT_BALANCE] The quantity of 1882 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1882,0
38894,851,2024-11-18 16:23:57.580023,851,2024-11-18 16:23:57.580023,729,"[INSUFFICIENT_BALANCE] The quantity of 729 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,729,0
38893,851,2024-11-18 16:23:57.577741,851,2024-11-18 16:23:57.577741,4584,"[INSUFFICIENT_BALANCE] The quantity of 4584 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,4584,0
38892,851,2024-11-18 16:23:57.574745,851,2024-11-18 16:23:57.574745,2807,"[INSUFFICIENT_BALANCE] The quantity of 2807 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2807,0
38889,851,2024-11-18 16:23:57.569435,851,2024-11-18 16:23:57.569435,196,"[INSUFFICIENT_BALANCE] The quantity of 196 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,196,0
38900,851,2024-11-18 16:23:57.588948,851,2024-11-18 16:23:57.588948,691,"[INSUFFICIENT_BALANCE] The quantity of 691 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,691,0
38897,851,2024-11-18 16:23:57.584199,851,2024-11-18 16:23:57.584199,34002,"[INSUFFICIENT_BALANCE] The quantity of 34002 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,34002,0
38902,851,2024-11-18 16:23:57.593005,851,2024-11-18 16:23:57.593005,50185,"[INSUFFICIENT_BALANCE] The quantity of 50185 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,50185,0
38880,851,2024-11-18 16:23:57.549935,851,2024-11-18 16:23:57.549935,98064,"[INSUFFICIENT_BALANCE] The quantity of 98064 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,98064,0
38878,851,2024-11-18 16:23:57.545319,851,2024-11-18 16:23:57.545319,41521,"[INSUFFICIENT_BALANCE] The quantity of 41521 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,41521,0
38873,851,2024-11-18 16:23:57.540287,851,2024-11-18 16:23:57.540287,59372,"[INSUFFICIENT_BALANCE] The quantity of 59372 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,59372,0
38883,851,2024-11-18 16:23:57.556799,851,2024-11-18 16:23:57.556799,2653,"[INSUFFICIENT_BALANCE] The quantity of 2653 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2653,0
38881,851,2024-11-18 16:23:57.552373,851,2024-11-18 16:23:57.552373,1398,"[INSUFFICIENT_BALANCE] The quantity of 1398 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1398,0
38885,851,2024-11-18 16:23:57.560791,851,2024-11-18 16:23:57.560791,2483,"[INSUFFICIENT_BALANCE] The quantity of 2483 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2483,0
38907,851,2024-11-18 16:23:57.601924,851,2024-11-18 16:23:57.601924,54731,"[INSUFFICIENT_BALANCE] The quantity of 54731 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,54731,0
38921,851,2024-11-18 16:23:57.636484,851,2024-11-18 16:23:57.636484,1963,"[INSUFFICIENT_BALANCE] The quantity of 1963 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1963,0
38919,851,2024-11-18 16:23:57.629614,851,2024-11-18 16:23:57.629614,2393,"[INSUFFICIENT_BALANCE] The quantity of 2393 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2393,0
38917,851,2024-11-18 16:23:57.621324,851,2024-11-18 16:23:57.621324,4735,"[INSUFFICIENT_BALANCE] The quantity of 4735 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,4735,0
38910,851,2024-11-18 16:23:57.609337,851,2024-11-18 16:23:57.609337,22740,"[INSUFFICIENT_BALANCE] The quantity of 22740 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,22740,0
38908,851,2024-11-18 16:23:57.60412,851,2024-11-18 16:23:57.60412,1844,"[INSUFFICIENT_BALANCE] The quantity of 1844 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1844,0
38913,851,2024-11-18 16:23:57.614541,851,2024-11-18 16:23:57.614541,16175,"[INSUFFICIENT_BALANCE] The quantity of 16175 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,16175,0
38847,0,2024-11-18 16:23:28.179151,0,2024-11-18 16:23:28.179151,113,"[INSUFFICIENT_BALANCE] The quantity of 113 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,113,0
38825,0,2024-11-18 16:23:28.120553,0,2024-11-18 16:23:28.120553,166,"[INSUFFICIENT_BALANCE] The quantity of 166 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,166,0
38865,0,2024-11-18 16:23:28.236322,0,2024-11-18 16:23:28.236322,1550,"[INSUFFICIENT_BALANCE] The quantity of 1550 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1550,0
38816,851,2024-11-18 16:23:16.063104,851,2024-11-18 16:23:16.063104,182,"[INSUFFICIENT_BALANCE] The quantity of 182 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,182,0
38814,851,2024-11-18 16:23:16.05569,851,2024-11-18 16:23:16.05569,10223,"[INSUFFICIENT_BALANCE] The quantity of 10223 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,10223,0
38812,851,2024-11-18 16:23:16.050747,851,2024-11-18 16:23:16.050747,410,"[INSUFFICIENT_BALANCE] The quantity of 410 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,410,0
38809,851,2024-11-18 16:23:16.04618,851,2024-11-18 16:23:16.04618,645,"[INSUFFICIENT_BALANCE] The quantity of 645 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,645,0
39041,851,2024-11-18 16:24:37.197749,851,2024-11-18 16:24:37.197749,12315,"[INSUFFICIENT_BALANCE] The quantity of 12315 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,12315,0
39035,851,2024-11-18 16:24:37.183119,851,2024-11-18 16:24:37.183119,922,"[INSUFFICIENT_BALANCE] The quantity of 922 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,922,0
39031,851,2024-11-18 16:24:37.177578,851,2024-11-18 16:24:37.177578,1306,"[INSUFFICIENT_BALANCE] The quantity of 1306 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1306,0
39038,851,2024-11-18 16:24:37.189353,851,2024-11-18 16:24:37.189353,783,"[INSUFFICIENT_BALANCE] The quantity of 783 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,783,0
39030,851,2024-11-18 16:24:37.175054,851,2024-11-18 16:24:37.175054,11509,"[INSUFFICIENT_BALANCE] The quantity of 11509 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,11509,0
39028,851,2024-11-18 16:24:37.168771,851,2024-11-18 16:24:37.168771,268,"[INSUFFICIENT_BALANCE] The quantity of 268 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,268,0
39026,851,2024-11-18 16:24:37.16136,851,2024-11-18 16:24:37.16136,6428,"[INSUFFICIENT_BALANCE] The quantity of 6428 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,6428,0
39052,851,2024-11-18 16:24:37.22313,851,2024-11-18 16:24:37.22313,979,"[INSUFFICIENT_BALANCE] The quantity of 979 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,979,0
39049,851,2024-11-18 16:24:37.214768,851,2024-11-18 16:24:37.214768,9081,"[INSUFFICIENT_BALANCE] The quantity of 9081 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,9081,0
39045,851,2024-11-18 16:24:37.207692,851,2024-11-18 16:24:37.207692,1853,"[INSUFFICIENT_BALANCE] The quantity of 1853 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1853,0
39054,851,2024-11-18 16:24:37.251014,851,2024-11-18 16:24:37.251014,444,"[INSUFFICIENT_BALANCE] The quantity of 444 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,444,0
39004,851,2024-11-18 16:24:22.152509,851,2024-11-18 16:24:22.152509,899,"[INSUFFICIENT_BALANCE] The quantity of 899 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,899,0
39007,851,2024-11-18 16:24:22.159266,851,2024-11-18 16:24:22.159266,185,"[INSUFFICIENT_BALANCE] The quantity of 185 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,185,0
38980,851,2024-11-18 16:24:22.10877,851,2024-11-18 16:24:22.10877,1416,"[INSUFFICIENT_BALANCE] The quantity of 1416 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1416,0
38978,851,2024-11-18 16:24:22.104879,851,2024-11-18 16:24:22.104879,1005,"[INSUFFICIENT_BALANCE] The quantity of 1005 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1005,0
38973,851,2024-11-18 16:24:22.100932,851,2024-11-18 16:24:22.100932,131,"[INSUFFICIENT_BALANCE] The quantity of 131 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,131,0
38983,851,2024-11-18 16:24:22.114814,851,2024-11-18 16:24:22.114814,106,"[INSUFFICIENT_BALANCE] The quantity of 106 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,106,0
38981,851,2024-11-18 16:24:22.110749,851,2024-11-18 16:24:22.110749,1675,"[INSUFFICIENT_BALANCE] The quantity of 1675 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1675,0
38985,851,2024-11-18 16:24:22.11965,851,2024-11-18 16:24:22.11965,2476,"[INSUFFICIENT_BALANCE] The quantity of 2476 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2476,0
38991,851,2024-11-18 16:24:22.126048,851,2024-11-18 16:24:22.126048,158,"[INSUFFICIENT_BALANCE] The quantity of 158 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,158,0
38996,851,2024-11-18 16:24:22.142557,851,2024-11-18 16:24:22.142557,137,"[INSUFFICIENT_BALANCE] The quantity of 137 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,137,0
38994,851,2024-11-18 16:24:22.137852,851,2024-11-18 16:24:22.137852,1270,"[INSUFFICIENT_BALANCE] The quantity of 1270 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1270,0
39001,851,2024-11-18 16:24:22.146562,851,2024-11-18 16:24:22.146562,2566,"[INSUFFICIENT_BALANCE] The quantity of 2566 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2566,0
39013,851,2024-11-18 16:24:22.170741,851,2024-11-18 16:24:22.170741,3967,"[INSUFFICIENT_BALANCE] The quantity of 3967 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,3967,0
39010,851,2024-11-18 16:24:22.165567,851,2024-11-18 16:24:22.165567,177274,"[INSUFFICIENT_BALANCE] The quantity of 177274 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,177274,0
38970,0,2024-11-18 16:24:11.641354,0,2024-11-18 16:24:11.641354,24082,"[INSUFFICIENT_BALANCE] The quantity of 24082 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,24082,0
38964,0,2024-11-18 16:24:11.599389,0,2024-11-18 16:24:11.599389,4261,"[INSUFFICIENT_BALANCE] The quantity of 4261 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,4261,0
39089,0,2024-11-18 16:24:49.082862,0,2024-11-18 16:24:49.082862,6746,"[INSUFFICIENT_BALANCE] The quantity of 6746 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,6746,0
39076,0,2024-11-18 16:24:49.058723,0,2024-11-18 16:24:49.058723,937,"[INSUFFICIENT_BALANCE] The quantity of 937 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,937,0
39118,0,2024-11-18 16:24:49.203587,0,2024-11-18 16:24:49.203587,918,"[INSUFFICIENT_BALANCE] The quantity of 918 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,918,0
39115,0,2024-11-18 16:24:49.175027,0,2024-11-18 16:24:49.175027,1499,"[INSUFFICIENT_BALANCE] The quantity of 1499 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1499,0
39114,0,2024-11-18 16:24:49.148729,0,2024-11-18 16:24:49.148729,8518,"[INSUFFICIENT_BALANCE] The quantity of 8518 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,8518,0
39050,0,2024-11-18 16:24:37.216474,0,2024-11-18 16:24:37.216474,17710,"[INSUFFICIENT_BALANCE] The quantity of 17710 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,17710,0
39034,0,2024-11-18 16:24:37.182587,0,2024-11-18 16:24:37.182587,9679,"[INSUFFICIENT_BALANCE] The quantity of 9679 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,9679,0
39023,0,2024-11-18 16:24:37.159654,0,2024-11-18 16:24:37.159654,7813,"[INSUFFICIENT_BALANCE] The quantity of 7813 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,7813,0
39070,0,2024-11-18 16:24:37.3142,0,2024-11-18 16:24:37.3142,2970613,"[INSUFFICIENT_BALANCE] The quantity of 2970613 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2970613,0
39056,0,2024-11-18 16:24:37.254674,0,2024-11-18 16:24:37.254674,1244,"[INSUFFICIENT_BALANCE] The quantity of 1244 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1244,0
38989,0,2024-11-18 16:24:22.123257,0,2024-11-18 16:24:22.123257,259,"[INSUFFICIENT_BALANCE] The quantity of 259 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,259,0
39020,0,2024-11-18 16:24:22.244051,0,2024-11-18 16:24:22.244051,3007,"[INSUFFICIENT_BALANCE] The quantity of 3007 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,3007,0
39014,0,2024-11-18 16:24:22.173203,0,2024-11-18 16:24:22.173203,4299,"[INSUFFICIENT_BALANCE] The quantity of 4299 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,4299,0
38929,851,2024-11-18 16:24:11.532568,851,2024-11-18 16:24:11.532568,1312,"[INSUFFICIENT_BALANCE] The quantity of 1312 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1312,0
38927,851,2024-11-18 16:24:11.527906,851,2024-11-18 16:24:11.527906,2329,"[INSUFFICIENT_BALANCE] The quantity of 2329 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2329,0
38932,851,2024-11-18 16:24:11.539904,851,2024-11-18 16:24:11.539904,39482,"[INSUFFICIENT_BALANCE] The quantity of 39482 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,39482,0
38938,851,2024-11-18 16:24:11.549853,851,2024-11-18 16:24:11.549853,16257,"[INSUFFICIENT_BALANCE] The quantity of 16257 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,16257,0
38934,851,2024-11-18 16:24:11.544618,851,2024-11-18 16:24:11.544618,1306,"[INSUFFICIENT_BALANCE] The quantity of 1306 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1306,0
38957,851,2024-11-18 16:24:11.586993,851,2024-11-18 16:24:11.586993,1649,"[INSUFFICIENT_BALANCE] The quantity of 1649 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1649,0
38955,851,2024-11-18 16:24:11.582335,851,2024-11-18 16:24:11.582335,4646,"[INSUFFICIENT_BALANCE] The quantity of 4646 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,4646,0
38961,851,2024-11-18 16:24:11.593961,851,2024-11-18 16:24:11.593961,21780,"[INSUFFICIENT_BALANCE] The quantity of 21780 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,21780,0
38945,851,2024-11-18 16:24:11.564688,851,2024-11-18 16:24:11.564688,1729,"[INSUFFICIENT_BALANCE] The quantity of 1729 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,1729,0
38942,851,2024-11-18 16:24:11.557207,851,2024-11-18 16:24:11.557207,5794,"[INSUFFICIENT_BALANCE] The quantity of 5794 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,5794,0
38940,851,2024-11-18 16:24:11.552562,851,2024-11-18 16:24:11.552562,2688,"[INSUFFICIENT_BALANCE] The quantity of 2688 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2688,0
38949,851,2024-11-18 16:24:11.569972,851,2024-11-18 16:24:11.569972,2586,"[INSUFFICIENT_BALANCE] The quantity of 2586 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,2586,0
38954,851,2024-11-18 16:24:11.580094,851,2024-11-18 16:24:11.580094,4229,"[INSUFFICIENT_BALANCE] The quantity of 4229 ucs requested is more than the quantity available. User: 3, origin balance available_balance.",FINISHED,ACCOUNT_ADJUSTMENTS_ORDER,,,,4229,0
