id,available_balance,reserved_balance,blocked_balance,retired_balance,user_id,updated_on,platform_id
19891,0,0,0,0,606,2022-09-06 18:17:58.325057,3
18666,0,0,0,25,781,2022-09-06 18:17:58.325057,3
18215,0,0,1,0,724,2023-03-16 16:21:07.981234,4
18542,0,0,0,109,909,2023-06-22 11:26:07.835683,3
23466,5000,0,0,0,1486,2025-07-11 15:18:49.526968,4
18410,0,0,0,17,693,2022-09-06 18:17:58.325057,3
18643,14280,0,0,0,1269,2023-07-19 11:05:00.350282,4
21731,0,0,0,97,1678,2023-09-27 13:53:22.132905,4
18263,0,0,0,0,470,2022-09-06 18:17:58.325057,2
18431,0,0,0,11,712,2022-09-06 18:17:58.325057,3
18206,0,0,0,7639,506,2022-09-06 18:17:58.325057,4
18250,0,0,0,0,724,2022-09-06 18:17:58.325057,2
18253,0,0,0,0,820,2022-09-06 18:17:58.325057,4
18237,0,0,0,0,470,2022-09-06 18:17:58.325057,4
18262,0,0,0,0,723,2022-09-06 18:17:58.325057,2
19896,0,0,0,1,898,2022-09-06 18:17:58.325057,3
18423,0,0,0,1614192,507,2022-09-06 18:17:58.325057,4
18491,0,0,0,25,759,2022-09-06 18:17:58.325057,3
19898,0,0,0,0,607,2022-09-21 12:13:34.025079,2
19385,0,0,7,0,182,2023-03-16 16:29:27.711367,3
18370,0,0,0,50,762,2022-09-06 18:17:58.325057,3
19895,2470,0,0,0,174,2024-11-25 10:08:58.432737,4
25016,0,0,0,631,1137,2025-03-25 22:52:23.478887,3
21683,251402,0,0,0,1273,2023-09-06 08:56:45.509878,4
19404,26,5,0,0,597,2024-12-13 12:38:23.544408,3
19331,26,5,0,0,598,2024-12-13 12:38:23.544408,3
18559,0,0,0,0,492,2024-06-18 01:52:25.855607,4
18668,0,250,0,0,400,2024-12-13 12:38:23.544408,3
21888,0,37697,0,52206,1678,2023-09-28 15:12:11.762724,3
18378,17312723,0,0,0,406,2024-06-19 19:10:02.118173,2
19897,1960,0,0,0,248,2024-11-25 10:20:53.453014,4
18415,0,0,0,0,444,2024-06-18 02:00:20.817445,3
18387,14584,0,0,0,505,2024-10-07 15:50:37.48087,2
18240,0,0,0,0,464,2024-06-18 02:02:30.824416,3
21890,0,0,0,205,1738,2023-09-12 16:11:35.608242,3
21892,60000,0,0,0,1748,2023-09-13 10:26:54.648145,4
18470,0,0,0,0,486,2024-06-18 02:05:30.81147,3
18499,0,0,0,0,488,2024-06-18 02:05:45.812458,3
20618,7900,0,0,0,1398,2023-09-26 09:49:11.773851,4
19307,56695,0,0,0,304,2024-11-25 10:28:38.433915,4
21069,0,0,0,0,1593,2024-10-11 10:42:05.850031,3
21786,188187,0,0,0,1640,2024-09-23 10:17:40.834771,4
18495,0,0,0,21,795,2024-12-11 10:45:23.551117,3
18842,0,4,0,0,8,2024-12-13 12:38:23.544408,3
19672,0,4,0,0,12,2024-12-13 12:38:23.544408,3
18626,0,4,0,0,14,2024-12-13 12:38:23.544408,3
18860,0,4,0,0,90,2024-12-13 12:38:23.544408,3
18246,20933,0,0,0,631,2024-09-11 07:57:55.84163,2
18700,0,4,0,0,92,2024-12-13 12:38:23.544408,3
18716,0,4,0,0,96,2024-12-13 12:38:23.544408,3
19483,26,5,0,0,596,2024-12-13 12:38:23.544408,3
19262,0,4,0,0,118,2024-12-13 12:38:23.544408,3
19299,0,4,0,0,120,2024-12-13 12:38:23.544408,3
19582,0,3,0,0,228,2024-12-13 12:38:23.544408,3
19140,0,3,0,0,232,2024-12-13 12:38:23.544408,3
19309,0,3,0,0,234,2024-12-13 12:38:23.544408,3
25018,400,0,0,0,2204,2025-04-07 17:48:33.476456,3
19092,0,3,0,0,236,2024-12-13 12:38:23.544408,3
18744,0,3,0,0,238,2024-12-13 12:38:23.544408,3
19485,0,3,0,0,244,2024-12-13 12:38:23.544408,3
19009,0,3,0,0,248,2024-12-13 12:38:23.544408,3
19352,0,3,0,0,252,2024-12-13 12:38:23.544408,3
19306,0,3,0,0,256,2024-12-13 12:38:23.544408,3
19825,0,3,0,0,262,2024-12-13 12:38:23.544408,3
19185,0,3,0,0,264,2024-12-13 12:38:23.544408,3
19210,0,3,0,0,266,2024-12-13 12:38:23.544408,3
19822,0,3,0,0,280,2024-12-13 12:38:23.544408,3
18936,0,3,0,0,282,2024-12-13 12:38:23.544408,3
21935,0,0,0,13,1739,2023-09-14 15:43:29.455842,3
19453,0,3,0,0,284,2024-12-13 12:38:23.544408,3
20905,0,5,0,0,1425,2024-12-13 12:38:23.544408,3
20903,0,5,0,0,1505,2024-12-13 12:38:23.544408,3
20901,0,5,0,0,1305,2024-12-13 12:38:23.544408,3
18854,27,5,0,0,534,2024-12-13 12:38:23.544408,3
19187,28,5,0,0,548,2024-12-13 12:38:23.544408,3
19618,26,5,0,0,599,2024-12-13 12:38:23.544408,3
19275,26,5,0,0,600,2024-12-13 12:38:23.544408,3
19000,26,5,0,0,602,2024-12-13 12:38:23.544408,3
18421,26,4,0,0,658,2024-12-13 12:38:23.544408,3
23380,938331,0,0,0,1593,2024-12-13 08:16:50.849815,1
19752,0,4,0,0,100,2024-12-13 12:38:23.544408,3
18407,0,4,0,0,102,2024-12-13 12:38:23.544408,3
19351,0,4,0,0,106,2024-12-13 12:38:23.544408,3
23385,0,0,0,0,1593,2024-10-11 10:41:55.844581,2
19642,0,4,0,0,110,2024-12-13 12:38:23.544408,3
19268,0,4,0,0,114,2024-12-13 12:38:23.544408,3
19142,0,4,0,0,116,2024-12-13 12:38:23.544408,3
21954,0,0,0,89,1762,2023-09-14 16:55:00.751847,3
18806,0,4,0,0,78,2024-12-13 12:38:23.544408,3
18961,0,4,0,0,80,2024-12-13 12:38:23.544408,3
21947,0,0,0,2,1752,2023-09-14 16:54:05.775704,3
19084,0,4,0,0,124,2024-12-13 12:38:23.544408,3
19864,0,4,0,0,128,2024-12-13 12:38:23.544408,3
19732,0,4,0,0,132,2024-12-13 12:38:23.544408,3
18307,0,0,0,0,450,2024-06-18 01:31:25.830531,2
18258,0,0,0,0,476,2024-06-18 01:34:50.810447,2
18616,0,3,0,0,342,2024-12-13 12:38:23.544408,3
18351,0,0,0,0,432,2024-06-18 01:29:30.820956,2
19115,0,3,0,0,344,2024-12-13 12:38:23.544408,3
18401,0,3,0,0,348,2024-12-13 12:38:23.544408,3
18266,0,3,0,0,350,2024-12-13 12:38:23.544408,3
18966,0,3,0,0,352,2024-12-13 12:38:23.544408,3
18663,0,3,0,0,354,2024-12-13 12:38:23.544408,3
20893,0,5,0,0,1334,2024-12-13 12:38:23.544408,3
20838,0,6,0,0,1204,2024-12-13 12:38:23.544408,3
23468,0,0,0,10,1762,2024-11-28 11:32:53.454494,4
19369,27,5,0,0,505,2024-12-13 12:38:23.544408,3
19797,27,5,0,0,528,2024-12-13 12:38:23.544408,3
19749,0,991148,0,0,6,2025-07-22 15:01:09.547396,3
18205,0,0,0,0,496,2024-06-18 01:37:35.822655,2
18827,0,11734,0,1,708,2025-07-22 15:01:09.547396,3
19714,26,5,0,0,580,2024-12-13 12:38:23.544408,3
19691,26,5,0,0,582,2024-12-13 12:38:23.544408,3
19413,26,5,0,0,589,2024-12-13 12:38:23.544408,3
18255,29045251,0,0,0,3,2024-12-03 03:00:00.332721,1
18763,26,5,0,0,591,2024-12-13 12:38:23.544408,3
19134,26,5,0,0,593,2024-12-13 12:38:23.544408,3
18945,26,4,0,0,604,2024-12-13 12:38:23.544408,3
18954,0,0,0,0,626,2023-11-13 15:06:53.475693,3
18279,0,0,0,0,480,2024-06-18 01:35:25.81462,2
18254,0,0,0,9681,717,2023-09-29 12:05:01.859925,3
18256,0,0,0,0,464,2024-06-18 01:33:20.825794,2
18884,0,4,0,0,28,2024-12-13 12:38:23.544408,3
18293,0,0,0,0,492,2024-06-18 01:37:00.829373,2
19676,26,4,0,0,605,2024-12-13 12:38:23.544408,3
18238,0,0,0,0,504,2024-06-18 01:38:40.814133,2
19416,26,0,0,0,595,2023-10-16 11:25:16.754237,3
18575,25,4,0,0,631,2024-12-13 12:38:23.544408,3
19559,26,4,0,0,674,2024-12-13 12:38:23.544408,3
18239,0,0,0,0,484,2024-06-18 01:35:55.838353,2
18264,0,0,0,0,428,2024-06-18 01:29:00.819071,2
18236,0,0,0,0,414,2024-06-18 01:25:40.83179,2
18422,25,4,0,0,803,2024-12-13 12:38:23.544408,3
18657,25,4,0,0,821,2024-12-13 12:38:23.544408,3
19884,1,3,0,0,647,2024-12-13 12:38:23.544408,3
21894,0,0,0,16,1737,2024-11-13 17:42:03.515632,3
19403,0,4,0,0,134,2024-12-13 12:38:23.544408,3
18552,0,4,0,0,144,2024-12-13 12:38:23.544408,3
19474,0,4,0,0,146,2024-12-13 12:38:23.544408,3
19304,0,4,0,0,148,2024-12-13 12:38:23.544408,3
18679,0,3,0,0,192,2024-12-13 12:38:23.544408,3
19107,0,3,0,0,194,2024-12-13 12:38:23.544408,3
19419,0,3,0,0,200,2024-12-13 12:38:23.544408,3
18322,0,0,0,0,418,2024-06-18 01:27:35.831932,2
19632,0,3,0,0,204,2024-12-13 12:38:23.544408,3
18426,0,3,0,0,206,2024-12-13 12:38:23.544408,3
19651,0,3,0,0,208,2024-12-13 12:38:23.544408,3
19346,0,3,0,0,210,2024-12-13 12:38:23.544408,3
18836,0,3,0,0,212,2024-12-13 12:38:23.544408,3
19069,0,3,0,0,218,2024-12-13 12:38:23.544408,3
18486,0,3,0,0,220,2024-12-13 12:38:23.544408,3
18885,0,3,0,0,222,2024-12-13 12:38:23.544408,3
18265,0,0,0,0,412,2024-06-18 01:21:50.836488,2
19577,0,3,0,0,226,2024-12-13 12:38:23.544408,3
18518,6604406,0,0,0,404,2024-11-25 09:19:03.432887,4
18273,0,0,0,0,468,2024-06-18 01:33:50.812502,2
19537,0,3,0,0,286,2024-12-13 12:38:23.544408,3
18653,0,3,0,0,288,2024-12-13 12:38:23.544408,3
21991,0,0,0,3,1768,2023-09-15 08:47:35.768036,3
18309,49276,0,21338583,0,3,2025-07-24 10:41:49.526517,4
19252,0,3,0,0,290,2024-12-13 12:38:23.544408,3
19702,0,3,0,0,300,2024-12-13 12:38:23.544408,3
19390,0,3,0,0,308,2024-12-13 12:38:23.544408,3
19280,0,3,0,0,310,2024-12-13 12:38:23.544408,3
19250,0,3,0,0,314,2024-12-13 12:38:23.544408,3
18389,0,3,0,0,316,2024-12-13 12:38:23.544408,3
18976,0,3,0,0,320,2024-12-13 12:38:23.544408,3
19827,0,3,0,0,324,2024-12-13 12:38:23.544408,3
19645,0,3,0,0,334,2024-12-13 12:38:23.544408,3
18523,0,3,0,0,336,2024-12-13 12:38:23.544408,3
18615,0,3,0,0,338,2024-12-13 12:38:23.544408,3
18270,0,0,0,0,488,2024-06-18 01:36:30.834023,2
19607,0,3,0,0,340,2024-12-13 12:38:23.544408,3
20836,0,6,0,0,1303,2024-12-13 12:38:23.544408,3
22024,0,7,0,0,1730,2024-12-13 12:38:23.544408,3
19723,26,4,0,0,635,2024-12-13 12:38:23.544408,3
19833,26,4,0,0,643,2024-12-13 12:38:23.544408,3
19074,25,4,0,0,644,2024-12-13 12:38:23.544408,3
19475,25,4,0,0,648,2024-12-13 12:38:23.544408,3
20874,0,6,0,0,1177,2024-12-13 12:38:23.544408,3
20915,13,0,0,0,1525,2023-09-14 16:27:34.416864,3
18619,0,0,0,0,442,2024-06-18 01:46:15.836543,4
20868,0,6,0,0,1157,2024-12-13 12:38:23.544408,3
18289,0,0,0,0,416,2024-06-18 01:26:40.836664,2
20864,0,6,0,0,1109,2024-12-13 12:38:23.544408,3
20860,0,6,0,0,1181,2024-12-13 12:38:23.544408,3
18315,2552252,0,0,0,400,2024-11-25 09:33:03.439307,4
20858,0,6,0,0,937,2024-12-13 12:38:23.544408,3
20872,0,0,0,0,1302,2024-07-10 07:57:35.832166,3
20856,0,6,0,0,928,2024-12-13 12:38:23.544408,3
20854,0,6,0,0,920,2024-12-13 12:38:23.544408,3
20850,0,6,0,0,900,2024-12-13 12:38:23.544408,3
20848,0,6,0,0,922,2024-12-13 12:38:23.544408,3
20846,0,6,0,0,921,2024-12-13 12:38:23.544408,3
20840,0,6,0,0,919,2024-12-13 12:38:23.544408,3
18406,0,0,0,0,468,2024-06-18 01:49:15.816708,4
18334,0,0,0,0,482,2024-06-18 01:51:00.816017,4
20866,0,7,0,0,1089,2024-12-13 12:38:23.544408,3
18288,0,0,0,0,420,2024-06-18 01:27:50.822905,2
18368,0,0,0,0,442,2024-06-18 02:00:00.825332,3
20870,0,7,0,0,1154,2024-12-13 12:38:23.544408,3
18219,0,0,0,0,486,2024-06-18 01:36:10.828924,2
19681,25,4,0,0,649,2024-12-13 12:38:23.544408,3
19291,26,4,0,0,650,2024-12-13 12:38:23.544408,3
18893,0,3,0,0,390,2024-12-13 12:38:23.544408,3
18229,0,0,0,0,472,2024-06-18 01:34:20.813671,2
20862,0,6,0,0,1090,2024-12-13 12:38:23.544408,3
19314,0,3,0,0,392,2024-12-13 12:38:23.544408,3
18497,37,6,0,0,834,2024-12-13 12:38:23.544408,3
19565,0,3,0,0,394,2024-12-13 12:38:23.544408,3
20909,0,0,0,0,1489,2024-02-16 20:11:44.093096,3
18234,0,0,0,0,410,2024-06-18 01:19:00.846828,2
20911,0,0,0,0,1487,2023-09-29 12:05:01.859925,3
19177,0,3,0,0,150,2024-12-13 12:38:23.544408,3
19367,0,3,0,0,158,2024-12-13 12:38:23.544408,3
18300,0,0,0,0,454,2024-06-18 01:31:55.833858,2
18259,0,4,0,0,396,2024-12-13 12:38:23.544408,3
19606,0,4,0,0,22,2024-12-13 12:38:23.544408,3
18330,17,13,0,0,446,2024-12-13 12:38:23.544408,3
20913,0,5,0,0,1501,2024-12-13 12:38:23.544408,3
20876,0,6,0,0,1397,2024-12-13 12:38:23.544408,3
20907,0,5,0,0,1479,2024-12-13 12:38:23.544408,3
20897,0,5,0,0,1310,2024-12-13 12:38:23.544408,3
20895,0,5,0,0,1333,2024-12-13 12:38:23.544408,3
19861,66155,0,0,0,80,2025-04-09 14:28:13.482389,4
20891,0,5,0,0,1151,2024-12-13 12:38:23.544408,3
20888,0,6,0,0,1473,2024-12-13 12:38:23.544408,3
20886,0,6,0,0,1301,2024-12-13 12:38:23.544408,3
20882,0,6,0,0,1206,2024-12-13 12:38:23.544408,3
20880,0,6,0,0,1210,2024-12-13 12:38:23.544408,3
18661,0,0,0,0,410,2024-06-18 01:41:55.834517,4
18522,26,4,0,0,652,2024-12-13 12:38:23.544408,3
18564,1902972,0,0,0,406,2024-11-25 09:09:03.439069,4
18609,0,0,0,0,424,2024-06-18 01:43:45.812279,4
18754,0,0,0,0,410,2024-06-18 01:55:40.813415,3
18527,0,0,0,0,424,2024-06-18 01:57:35.833106,3
18632,0,0,0,0,454,2024-06-18 02:01:05.81894,3
18271,0,0,0,0,442,2024-06-18 01:30:50.815549,2
19444,401172,0,7,0,24,2024-11-25 09:53:33.436256,4
19054,14944,0,8,0,26,2024-11-25 09:53:48.445718,4
18805,69776,0,0,0,28,2024-11-25 09:54:03.442921,4
18469,1048,7947,0,0,3,2025-07-21 17:16:17.466718,3
25001,5400,0,0,0,2246,2025-07-23 09:28:24.512613,4
19025,392693,0,5,0,30,2024-11-25 09:54:18.435496,4
21900,0,0,0,130,1754,2023-09-14 11:39:09.482039,3
18735,0,4,0,0,32,2024-12-13 12:38:23.544408,3
18676,0,4,0,0,34,2024-12-13 12:38:23.544408,3
18345,0,0,0,0,482,2024-06-18 01:35:40.817075,2
19558,0,4,0,0,36,2024-12-13 12:38:23.544408,3
19243,0,4,0,0,42,2024-12-13 12:38:23.544408,3
19554,0,4,0,0,44,2024-12-13 12:38:23.544408,3
18767,0,4,0,0,46,2024-12-13 12:38:23.544408,3
18482,0,4,0,0,50,2024-12-13 12:38:23.544408,3
19231,0,4,0,0,58,2024-12-13 12:38:23.544408,3
18878,0,4,0,0,62,2024-12-13 12:38:23.544408,3
18985,0,4,0,0,64,2024-12-13 12:38:23.544408,3
19458,0,4,0,0,66,2024-12-13 12:38:23.544408,3
19376,0,4,0,0,72,2024-12-13 12:38:23.544408,3
18747,0,251,0,0,404,2024-12-13 12:38:23.544408,3
18758,0,251,0,0,406,2024-12-13 12:38:23.544408,3
18324,0,0,0,0,440,2024-06-18 01:30:35.818287,2
22544,0,0,0,779,1103,2025-06-23 15:27:34.542127,3
18384,0,0,0,0,454,2024-06-18 01:47:20.83678,4
18202,0,0,0,0,460,2024-06-18 01:48:10.824063,4
19114,218780,0,0,0,62,2024-11-25 09:58:28.500226,4
19267,0,3,0,0,166,2024-12-13 12:38:23.544408,3
18576,0,0,0,0,474,2024-06-18 01:49:55.819766,4
18795,0,3,0,0,170,2024-12-13 12:38:23.544408,3
18286,0,0,0,0,472,2024-06-18 02:03:35.820582,3
18201,0,3,0,0,172,2024-12-13 12:38:23.544408,3
18468,16,13,0,0,448,2024-12-13 12:38:23.544408,3
18442,17,13,0,0,835,2024-12-13 12:38:23.544408,3
18580,17,13,0,0,836,2024-12-13 12:38:23.544408,3
18427,0,0,0,0,458,2024-06-18 01:32:30.824991,2
18508,0,0,0,0,438,2024-06-18 01:30:20.827661,2
18354,0,0,0,0,422,2024-06-18 01:28:10.826042,2
18718,0,0,0,0,434,2024-06-18 01:45:10.825196,4
18398,0,0,0,0,434,2024-06-18 01:58:55.827111,3
19274,38850,0,0,0,200,2024-11-25 10:13:53.433955,4
18301,0,0,0,0,460,2024-06-18 01:32:45.824575,2
18222,0,0,0,0,452,2024-06-18 01:31:40.83188,2
18232,0,0,0,0,478,2024-06-18 01:35:05.814956,2
18342,0,0,0,0,466,2024-06-18 01:33:35.817826,2
18282,0,0,0,0,430,2024-06-18 01:29:15.821603,2
18323,0,0,0,0,456,2024-06-18 01:32:15.826273,2
18365,0,0,0,0,498,2024-06-18 01:37:50.821037,2
19400,3656673,0,3110546,1,272,2024-11-25 10:24:18.435944,4
18208,0,0,0,0,434,2024-06-18 01:29:45.824403,2
18321,0,0,0,0,494,2024-06-18 01:37:20.825313,2
25081,1000,0,0,0,2332,2025-06-30 10:31:29.534253,4
18220,0,0,0,0,444,2024-06-18 01:31:10.810655,2
22167,0,2486,0,1076,1235,2025-03-10 17:38:23.471692,3
18204,0,0,0,0,474,2024-06-18 01:34:35.813072,2
23545,0,0,0,93,2176,2024-11-28 16:10:13.467271,4
18403,0,0,0,0,418,2024-06-18 01:43:00.822541,4
25083,0,0,0,23,2100,2025-06-30 16:18:14.525268,3
18375,0,0,0,0,496,2024-06-18 01:52:55.823211,4
18283,0,0,0,0,418,2024-06-18 01:56:45.828669,3
23520,0,0,0,136,2182,2024-11-28 16:10:28.531365,4
18210,0,0,0,0,490,2024-06-18 01:36:45.851275,2
19962,0,0,0,1436,1235,2023-09-18 15:33:40.423526,4
18325,0,0,0,0,462,2024-06-18 01:33:05.822644,2
23547,0,0,0,65,1757,2024-12-02 12:08:48.475976,4
21717,0,0,0,0,1623,2025-07-11 03:00:00.258503,5
18233,0,0,0,0,424,2024-06-18 01:28:25.82404,2
18287,0,0,0,0,500,2024-06-18 01:38:05.816384,2
25086,0,0,0,1,2047,2025-07-22 14:20:49.540772,4
25089,0,0,0,1,2330,2025-07-17 15:16:04.612465,3
25091,0,0,0,1,2329,2025-07-17 15:24:09.576289,3
18529,0,0,0,0,464,2024-06-18 01:48:40.816054,4
18515,0,0,0,0,482,2024-06-18 02:04:55.815942,3
25094,0,0,0,1,2339,2025-07-22 14:57:29.601472,3
18304,0,0,0,0,502,2024-06-18 01:38:25.813091,2
23328,0,0,0,5,1857,2025-07-22 15:01:09.547396,3
25096,150,0,0,0,2320,2025-07-23 09:28:24.512613,4
18548,0,0,0,0,462,2024-06-18 01:48:25.824617,4
25098,4957,0,0,0,2340,2025-07-24 10:41:24.531338,4
19335,58714,0,0,0,78,2024-11-25 08:58:03.521108,4
25100,261,0,0,0,2342,2025-07-24 10:41:49.526517,4
21093,83358,0,0,0,3,2026-04-09 03:00:00.33345,5
18310,23000905,0,44809715,0,3,2026-04-09 03:00:00.33345,2
19863,114410,0,0,0,84,2024-11-25 08:58:29.06014,4
18969,445055,0,0,0,86,2024-11-25 09:59:38.434932,4
