id,correios_code,fnde_code,ibge_code,inss_code,siafi_code,name,state_id
783,698,270340,2703403,2034,2767,Jacaré dos Homens,2
784,701,270350,2703502,2035,2769,Jacuípe,2
785,710,270360,2703601,2036,2771,Japaratinga,2
786,728,270370,2703700,2037,2773,Jaramataia,2
787,744,270380,2703809,2038,2775,Joaquim Gomes,2
788,752,270390,2703908,2039,2777,Jundiá,2
789,760,270400,2704005,2040,2779,Junqueiro,2
790,779,270410,2704104,2041,2781,Lagoa da Canoa,2
791,795,270420,2704203,2042,2783,Limoeiro de Anadia,2
793,817,270440,2704401,2044,2787,Major Isidoro,2
794,825,270490,2704906,2049,2797,Mar Vermelho,2
795,833,270450,2704500,2045,2789,Maragogi,2
796,841,270460,2704609,2046,2791,Maravilha,2
797,850,270470,2704708,2047,2793,Marechal Deodoro,2
798,868,270480,2704807,2048,2795,Maribondo,2
799,876,270500,2705002,2050,2799,Mata Grande,2
800,884,270510,2705101,2051,2801,Matriz de Camaragibe,2
801,892,270520,2705200,2052,2803,Messias,2
802,906,270530,2705309,2053,2805,Minador do Negrão,2
803,914,270540,2705408,2054,2807,Monteirópolis,2
804,930,270550,2705507,2055,2809,Murici,2
805,949,270560,2705606,2056,2811,Novo Lino,2
806,957,270570,2705705,2057,2813,Olho d`Água das Flores,2
807,965,270580,2705804,2058,2815,Olho d`Água do Casado,2
808,973,270590,2705903,2059,2817,Olho d`Água Grande,2
809,981,270600,2706000,2060,2819,Olivença,2
810,990,270610,2706109,2061,2821,Ouro Branco,2
811,1007,270620,2706208,2062,2823,Palestina,2
812,1015,270630,2706307,2063,2825,Palmeira dos Índios,2
813,1023,270640,2706406,2064,2827,Pão de Açúcar,2
5507,97632,172350,1718881,28115,361,Santa Maria do Tocantins,27
815,1058,270650,2706505,2065,2829,Passo de Camaragibe,2
5508,107263,171889,1718899,28138,96,Santa Rita do Tocantins,27
817,1082,270680,2706802,2068,2835,Piaçabuçu,2
818,1090,270690,2706901,2069,2837,Pilar,2
819,1104,270700,2707008,2070,2839,Pindoba,2
820,1112,270710,2707107,2071,2841,Piranhas,2
821,1120,270720,2707206,2072,2843,Poço das Trincheiras,2
822,1147,270730,2707305,2073,2845,Porto Calvo,2
823,1155,270740,2707404,2074,2847,Porto de Pedras,2
824,1163,270750,2707503,2075,2849,Porto Real do Colégio,2
825,1180,270760,2707602,2076,2851,Quebrangulo,2
826,1201,270770,2707701,2077,2853,Rio Largo,2
827,1228,270780,2707800,2078,2855,Roteiro,2
828,1252,270790,2707909,2079,2857,Santa Luzia do Norte,2
829,1260,270800,2708006,2080,2859,Santana do Ipanema,2
830,1279,270810,2708105,2081,2861,Santana do Mundaú,2
831,1287,270820,2708204,2082,2863,São Brás,2
832,1317,270830,2708303,2083,2865,São José da Laje,2
833,1325,270840,2708402,2084,2867,São José da Tapera,2
834,1333,270850,2708501,2085,2869,São Luís do Quitunde,2
835,1341,270860,2708600,2086,2871,São Miguel dos Campos,2
836,1350,270870,2708709,2087,2873,São Miguel dos Milagres,2
837,1368,270880,2708808,2088,2875,São Sebastião,2
838,1384,270890,2708907,2089,2877,Satuba,2
839,1392,270895,2708956,2096,2891,Senador Rui Palmeira,2
840,1414,270900,2709004,2090,2879,Tanque d`Arca,2
841,1422,270910,2709103,2091,2881,Taquarana,2
842,590,270915,2709152,2097,971,Teotônio Vilela,2
843,1457,270920,2709202,2092,2883,Traipu,2
844,1465,270930,2709301,2093,2885,União dos Palmares,2
845,1511,270940,2709400,2094,2887,Viçosa,2
846,2640,290010,2900108,4001,3301,Abaíra,5
848,2682,290030,2900306,4003,3305,Acajutiba,5
849,2720,290035,2900355,4369,3253,Adustina,5
850,2763,290040,2900405,4004,3307,Água Fria,5
851,2798,290060,2900603,4006,3311,Aiquara,5
852,2801,290070,2900702,4007,3313,Alagoinhas,5
853,2810,290080,2900801,4008,3315,Alcobaça,5
854,2852,290090,2900900,4009,3317,Almadina,5
855,2895,290100,2901007,4010,3319,Amargosa,5
856,2909,290110,2901106,4011,3321,Amélia Rodrigues,5
857,2917,290115,2901155,4337,3071,América Dourada,5
858,2941,290120,2901205,4012,3323,Anagé,5
859,2950,290130,2901304,4013,3325,Andaraí,5
860,2968,290135,2901353,4390,3255,Andorinha,5
861,2976,290140,2901403,4014,3327,Angical,5
862,2984,290150,2901502,4015,3329,Anguera,5
863,2992,290160,2901601,4016,3331,Antas,5
864,3000,290170,2901700,4017,3333,Antônio Cardoso,5
865,3018,290180,2901809,4018,3335,Antônio Gonçalves,5
866,3026,290190,2901908,4019,3337,Aporá,5
867,3034,290195,2901957,4391,3257,Apuarema,5
868,3042,290205,2902054,4370,3259,Araças,5
869,3050,290200,2902005,4020,3339,Aracatu,5
870,3069,290210,2902104,4021,3341,Araci,5
871,3077,290220,2902203,4022,3343,Aramari,5
872,3093,290225,2902252,4342,3073,Arataca,5
873,3107,290230,2902302,4023,3345,Aratuípe,5
874,3140,290240,2902401,4024,3347,Aurelino Leal,5
875,3158,290250,2902500,4025,3349,Baianópolis,5
876,3174,290260,2902609,4026,3351,Baixa Grande,5
877,3263,290265,2902658,4371,3261,Banzaê,5
878,3298,290270,2902708,4027,3353,Barra,5
879,3301,290280,2902807,4028,3355,Barra da Estiva,5
880,3310,290290,2902906,4029,3357,Barra do Choça,5
881,3328,290300,2903003,4030,3359,Barra do Mendes,5
882,3336,290310,2903102,4031,3361,Barra do Rocha,5
883,3352,290320,2903201,4032,3363,Barreiras,5
884,3360,290323,2903235,4338,3075,Barro Alto,5
885,3450,290340,2903409,4034,3367,Belmonte,5
886,3468,290350,2903508,4035,3369,Belo Campo,5
887,3506,290360,2903607,4036,3371,Biritinga,5
888,3522,290370,2903706,4037,3373,Boa Nova,5
889,3557,290380,2903805,4038,3375,Boa Vista do Tupim,5
890,3581,290390,2903904,4039,3377,Bom Jesus da Lapa,5
891,3590,290395,2903953,4392,3263,Bom Jesus da Serra,5
892,3620,290400,2904001,4040,3379,Boninal,5
893,93041,290405,2904050,4393,3265,Bonito,5
894,3638,290410,2904100,4041,3381,Boquira,5
895,3654,290420,2904209,4042,3383,Botuporã,5
896,3719,290430,2904308,4043,3385,Brejões,5
897,3727,290440,2904407,4044,3387,Brejolândia,5
898,3735,290450,2904506,4045,3389,Brotas de Macaúbas,5
899,3743,290460,2904605,4046,3391,Brumado,5
900,3760,290470,2904704,4047,3393,Buerarema,5
901,3794,290475,2904753,4344,3079,Buritirama,5
902,3808,290480,2904803,4048,3395,Caatiba,5
903,3816,290485,2904852,4394,3267,Cabaceiras do Paraguaçu,5
904,3840,290490,2904902,4049,3397,Cachoeira,5
905,3867,290500,2905008,4050,3399,Caculé,5
906,3875,290510,2905107,4051,3401,Caém,5
907,3883,290515,2905156,4372,3269,Caetanos,5
908,3905,290520,2905206,4052,3403,Caetité,5
909,3913,290530,2905305,4053,3405,Cafarnaum,5
910,3921,290540,2905404,4054,3407,Cairu,5
911,3972,290550,2905503,4055,3409,Caldeirão Grande,5
912,3999,290560,2905602,4056,3411,Camacan,5
913,4006,290570,2905701,4057,3413,Camaçari,5
914,4014,290580,2905800,4058,3415,Camamu,5
915,4065,290590,2905909,4059,3417,Campo Alegre de Lourdes,5
916,4073,290600,2906006,4060,3419,Campo Formoso,5
917,4111,290610,2906105,4061,3421,Canápolis,5
918,4120,290620,2906204,4062,3423,Canarana,5
919,4146,290630,2906303,4063,3425,Canavieiras,5
920,4162,290640,2906402,4064,3427,Candeal,5
921,4170,290650,2906501,4065,3429,Candeias,5
922,4189,290660,2906600,4066,3431,Candiba,5
923,4197,290670,2906709,4067,3433,Cândido Sales,5
924,4200,290680,2906808,4068,3435,Cansanção,5
925,4219,290682,2906824,4345,3085,Canudos,5
926,4235,290685,2906857,4346,3081,Capela do Alto Alegre,5
927,4243,290687,2906873,4347,3083,Capim Grosso,5
928,4278,290689,2906899,4373,3271,Caraíbas,5
929,4316,290690,2906907,4069,3437,Caravelas,5
930,4324,290700,2907004,4070,3439,Cardeal da Silva,5
931,4340,290710,2907103,4071,3441,Carinhanha,5
932,4391,290720,2907202,4072,3443,Casa Nova,5
933,4413,290730,2907301,4073,3445,Castro Alves,5
934,4448,290740,2907400,4074,3447,Catolândia,5
935,4472,290750,2907509,4075,3449,Catu,5
936,4499,290755,2907558,4395,3273,Caturama,5
937,4510,290760,2907608,4076,3451,Central,5
938,4545,290770,2907707,4077,3453,Chorrochó,5
939,4553,290780,2907806,4078,3455,Cícero Dantas,5
940,4570,290790,2907905,4079,3457,Cipó,5
941,4588,290800,2908002,4080,3459,Coaraci,5
942,4596,290810,2908101,4081,3461,Cocos,5
943,4618,290820,2908200,4082,3463,Conceição da Feira,5
944,4626,290830,2908309,4083,3465,Conceição do Almeida,5
945,4634,290840,2908408,4084,3467,Conceição do Coité,5
946,4642,290850,2908507,4085,3469,Conceição do Jacuípe,5
948,4669,290870,2908705,4087,3473,Condeúba,5
949,4677,290880,2908804,4088,3475,Contendas do Sincorá,5
950,4715,290890,2908903,4089,3477,Coração de Maria,5
951,4723,290900,2909000,4090,3479,Cordeiros,5
952,4731,290910,2909109,4091,3481,Coribe,5
953,4740,290920,2909208,4092,3483,Coronel João Sá,5
954,4758,290930,2909307,4093,3485,Correntina,5
955,4774,290940,2909406,4094,3487,Cotegipe,5
956,4790,290950,2909505,4095,3489,Cravolândia,5
957,4812,290960,2909604,4096,3491,Crisópolis,5
958,4839,290970,2909703,4097,3493,Cristópolis,5
959,4855,290980,2909802,4098,3495,Cruz das Almas,5
960,4880,290990,2909901,4099,3497,Curaçá,5
961,4898,291000,2910008,4100,3499,Dário Meira,5
962,4936,291005,2910057,4348,3087,Dias d`Ávila,5
963,4952,291010,2910107,4101,3501,Dom Basílio,5
964,4960,291020,2910206,4102,3503,Dom Macedo Costa,5
965,4987,291030,2910305,4103,3505,Elísio Medrado,5
966,4995,291040,2910404,4104,3507,Encruzilhada,5
967,5029,291050,2910503,4105,3509,Entre Rios,5
968,2771,290050,2900504,4005,3309,Érico Cardoso,5
969,5045,291060,2910602,4106,3511,Esplanada,5
970,5053,291070,2910701,4107,3513,Euclides da Cunha,5
971,5061,291072,2910727,4368,3117,Eunápolis,5
972,5070,291075,2910750,4349,3089,Fátima,5
973,7463,291077,2910776,4374,3275,Feira da Mata,5
974,5088,291080,2910800,4108,3515,Feira de Santana,5
975,5100,291085,2910859,4350,3091,Filadélfia,5
976,5118,291090,2910909,4109,3517,Firmino Alves,5
977,5126,291100,2911006,4110,3519,Floresta Azul,5
978,5134,291110,2911105,4111,3521,Formosa do Rio Preto,5
979,5215,291120,2911204,4112,3523,Gandu,5
980,5223,291125,2911253,4351,3093,Gavião,5
981,5231,291130,2911303,4113,3525,Gentio do Ouro,5
982,5258,291140,2911402,4114,3527,Glória,5
983,5282,291150,2911501,4115,3529,Gongogi,5
985,5290,291160,2911600,4116,3531,Governador Mangabeira,5
986,5320,291165,2911659,4352,3095,Guajeru,5
988,5355,291180,2911808,4118,3535,Guaratinga,5
989,5401,291185,2911857,4353,3097,Heliópolis,5
990,5444,291190,2911907,4119,3537,Iaçu,5
991,5495,291200,2912004,4120,3539,Ibiassucê,5
992,5509,291210,2912103,4121,3541,Ibicaraí,5
993,5517,291220,2912202,4122,3543,Ibicoara,5
994,5525,291230,2912301,4123,3545,Ibicuí,5
995,5533,291240,2912400,4124,3547,Ibipeba,5
996,5550,291250,2912509,4126,3551,Ibipitanga,5
997,5568,291260,2912608,4127,3553,Ibiquera,5
998,5606,291270,2912707,4128,3555,Ibirapitanga,5
999,5614,291280,2912806,4129,3557,Ibirapuã,5
1000,5622,291290,2912905,4130,3559,Ibirataia,5
1001,5630,291300,2913002,4131,3561,Ibitiara,5
1002,5665,291310,2913101,4132,3563,Ibititá,5
1003,5703,291320,2913200,4133,3565,Ibotirama,5
1004,5711,291330,2913309,4134,3567,Ichu,5
1005,5738,291340,2913408,4135,3569,Igaporã,5
1006,5770,291345,2913457,4375,3277,Igrapiúna,5
1007,5797,291350,2913507,4136,3571,Iguaí,5
1008,5843,291360,2913606,4137,3573,Ilhéus,5
1009,5878,291370,2913705,4138,3575,Inhambupe,5
1010,5924,291380,2913804,4139,3577,Ipecaetá,5
1011,5932,291390,2913903,4140,3579,Ipiaú,5
1012,5940,291400,2914000,4141,3581,Ipirá,5
1013,5983,291410,2914109,4142,3583,Ipupiara,5
1014,5991,291420,2914208,4143,3585,Irajuba,5
1015,6009,291430,2914307,4144,3587,Iramaia,5
1016,6025,291440,2914406,4145,3589,Iraquara,5
1017,6033,291450,2914505,4146,3591,Irará,5
1018,6041,291460,2914604,4147,3593,Irecê,5
1020,6076,291470,2914703,4148,3595,Itaberaba,5
1021,6084,291480,2914802,4149,3597,Itabuna,5
1022,6092,291490,2914901,4150,3599,Itacaré,5
1023,6122,291500,2915007,4151,3601,Itaeté,5
1024,6130,291510,2915106,4152,3603,Itagi,5
1025,6149,291520,2915205,4153,3605,Itagibá,5
1026,6157,291530,2915304,4154,3607,Itagimirim,5
1027,9873,291535,2915353,4376,3281,Itaguaçu da Bahia,5
1028,6220,291540,2915403,4155,3609,Itaju do Colônia,5
1029,6246,291550,2915502,4156,3611,Itajuípe,5
1030,6262,291560,2915601,4157,3613,Itamaraju,5
1031,6270,291570,2915700,4158,3615,Itamari,5
1032,6289,291580,2915809,4159,3617,Itambé,5
1033,6327,291590,2915908,4160,3619,Itanagra,5
1034,6335,291600,2916005,4161,3621,Itanhém,5
1035,6351,291610,2916104,4162,3623,Itaparica,5
1036,6360,291620,2916203,4163,3625,Itapé,5
1037,6378,291630,2916302,4164,3627,Itapebi,5
1038,6394,291640,2916401,4165,3629,Itapetinga,5
1039,6408,291650,2916500,4166,3631,Itapicuru,5
1040,6416,291660,2916609,4167,3633,Itapitanga,5
1041,6440,291670,2916708,4168,3635,Itaquara,5
1042,6467,291680,2916807,4169,3637,Itarantim,5
1043,6475,291685,2916856,4397,3283,Itatim,5
1044,6491,291690,2916906,4170,3639,Itiruçu,5
1045,6505,291700,2917003,4171,3641,Itiúba,5
1046,6513,291710,2917102,4172,3643,Itororó,5
1047,6521,291720,2917201,4173,3645,Ituaçu,5
1048,6530,291730,2917300,4174,3647,Ituberá,5
1049,90662,291733,2917334,4377,3285,Iuiú,5
1050,6556,291735,2917359,4354,9859,Jaborandi,5
1051,6572,291740,2917409,4175,3649,Jacaraci,5
1052,6599,291750,2917508,4176,3651,Jacobina,5
1053,6637,291760,2917607,4177,3653,Jaguaquara,5
1054,6653,291770,2917706,4178,3655,Jaguarari,5
1055,6661,291780,2917805,4179,3657,Jaguaripe,5
1056,6688,291790,2917904,4180,3659,Jandaíra,5
1057,6718,291800,2918001,4181,3661,Jequié,5
1058,6734,291810,2918100,4182,3663,Jeremoabo,5
1059,6742,291820,2918209,4183,3665,Jiquiriçá,5
1060,6769,291830,2918308,4184,3667,Jitaúna,5
1061,6793,291835,2918357,4339,3099,João Dourado,5
1062,6823,291840,2918407,4185,3669,Juazeiro,5
1063,6831,291845,2918456,4378,3287,Jucuruçu,5
1064,6904,291850,2918506,4186,3671,Jussara,5
1065,6912,291855,2918555,4355,3069,Jussari,5
1066,6920,291860,2918605,4187,3673,Jussiape,5
1067,6939,291870,2918704,4188,3675,Lafaiete Coutinho,5
1068,6980,291875,2918753,4399,3289,Lagoa Real,5
1070,7021,291890,2918902,4190,3679,Lajedão,5
1071,7030,291900,2919009,4191,3681,Lajedinho,5
1072,7056,291905,2919058,4398,3291,Lajedo do Tabocal,5
1073,7064,291910,2919108,4192,3683,Lamarão,5
1074,7080,291915,2919157,4340,3973,Lapão,5
1075,7102,291920,2919207,4193,3685,Lauro de Freitas,5
1076,7110,291930,2919306,4194,3687,Lençóis,5
1077,7129,291940,2919405,4195,3689,Licínio de Almeida,5
1078,7137,291950,2919504,4196,3691,Livramento de Nossa Senhora,5
1079,7170,291960,2919603,4197,3693,Macajuba,5
1080,7188,291970,2919702,4198,3695,Macarani,5
1081,7196,291980,2919801,4199,3697,Macaúbas,5
1082,7218,291990,2919900,4200,3699,Macururé,5
1083,7226,291992,2919926,4400,3293,Madre de Deus,5
1084,7234,291995,2919959,4356,3975,Maetinga,5
1085,7242,292000,2920007,4201,3701,Maiquinique,5
1086,7250,292010,2920106,4202,3703,Mairi,5
1087,7269,292020,2920205,4203,3705,Malhada,5
1088,7277,292030,2920304,4204,3707,Malhada de Pedras,5
1089,7315,292040,2920403,4205,3709,Manoel Vitorino,5
1090,7323,292045,2920452,4357,3977,Mansidão,5
1091,7340,292050,2920502,4206,3711,Maracás,5
1092,7358,292060,2920601,4207,3713,Maragogipe,5
1093,7374,292070,2920700,4208,3715,Maraú,5
1094,7382,292080,2920809,4209,3717,Marcionílio Souza,5
1095,7439,292090,2920908,4210,3719,Mascote,5
1096,7480,292100,2921005,4211,3721,Mata de São João,5
1097,7501,292105,2921054,4379,3295,Matina,5
1098,7510,292110,2921104,4212,3723,Medeiros Neto,5
1099,7528,292120,2921203,4213,3725,Miguel Calmon,5
1100,7536,292130,2921302,4214,3727,Milagres,5
1101,7587,292140,2921401,4215,3729,Mirangaba,5
1102,7595,292145,2921450,4401,3297,Mirante,5
1103,7650,292150,2921500,4216,3731,Monte Santo,5
1104,7668,292160,2921609,4217,3733,Morpará,5
1105,7684,292170,2921708,4218,3735,Morro do Chapéu,5
1106,7692,292180,2921807,4219,3737,Mortugaba,5
1107,7706,292190,2921906,4220,3739,Mucugê,5
1108,7714,292200,2922003,4221,3741,Mucuri,5
1111,7749,292220,2922201,4223,3745,Muniz Ferreira,5
1112,8354,292225,2922250,4403,3005,Muquém de São Francisco,5
1113,7757,292230,2922300,4224,3747,Muritiba,5
1114,7773,292240,2922409,4225,3749,Mutuípe,5
1115,7790,292250,2922508,4226,3751,Nazaré,5
1116,7803,292260,2922607,4227,3753,Nilo Peçanha,5
1117,7811,292265,2922656,4358,3979,Nordestina,5
1118,7820,292270,2922706,4228,3755,Nova Canaã,5
1119,10197,292273,2922730,4404,3007,Nova Fátima,5
1120,7838,292275,2922755,4405,3009,Nova Ibiá,5
1121,7854,292280,2922805,4229,3757,Nova Itarana,5
1122,7870,292285,2922854,4380,3011,Nova Redenção,5
1123,7889,292290,2922904,4230,3759,Nova Soure,5
1124,7897,292300,2923001,4231,3761,Nova Viçosa,5
1125,89818,292303,2923035,4406,3013,Novo Horizonte,5
1126,93017,292305,2923050,4381,3015,Novo Triunfo,5
1127,7951,292310,2923100,4232,3763,Olindina,5
1128,7960,292320,2923209,4233,3765,Oliveira dos Brejinhos,5
1129,8010,292330,2923308,4234,3767,Ouriçangas,5
1130,8036,292335,2923357,4407,3017,Ourolândia,5
1131,8087,292340,2923407,4235,3769,Palmas de Monte Alto,5
1132,8095,292350,2923506,4236,3771,Palmeiras,5
1133,8117,292360,2923605,4237,3773,Paramirim,5
1134,8133,292370,2923704,4238,3775,Paratinga,5
1135,8141,292380,2923803,4239,3777,Paripiranga,5
1136,8184,292390,2923902,4240,3779,Pau Brasil,5
1137,8192,292400,2924009,4241,3781,Paulo Afonso,5
1138,8206,292405,2924058,4359,3981,Pé de Serra,5
1139,8222,292410,2924108,4242,3783,Pedrão,5
1140,8249,292420,2924207,4243,3785,Pedro Alexandre,5
1141,8281,292430,2924306,4244,3787,Piatã,5
1142,8290,292440,2924405,4245,3789,Pilão Arcado,5
1143,8320,292450,2924504,4246,3791,Pindaí,5
1144,8338,292460,2924603,4247,3793,Pindobaçu,5
1145,8346,292465,2924652,4360,3983,Pintadas,5
1146,8362,292467,2924678,4382,3019,Piraí do Norte,5
1147,8397,292470,2924702,4248,3795,Piripá,5
1148,8400,292480,2924801,4249,3797,Piritiba,5
1149,8419,292490,2924900,4250,3799,Planaltino,5
1150,8427,292500,2925006,4251,3801,Planalto,5
1151,8451,292510,2925105,4252,3803,Poções,5
1152,8478,292520,2925204,4253,3805,Pojuca,5
1153,8508,292525,2925253,4383,3021,Ponto Novo,5
1154,8532,292530,2925303,4254,3807,Porto Seguro,5
1155,8559,292540,2925402,4255,3809,Potiraguá,5
1156,8575,292550,2925501,4256,3811,Prado,5
1157,8583,292560,2925600,4257,3813,Presidente Dutra,5
1158,8591,292570,2925709,4258,3815,Presidente Jânio Quadros,5
1159,5363,292575,2925758,4384,3023,Presidente Tancredo Neves,5
1160,8621,292580,2925808,4259,3817,Queimadas,5
1161,8656,292590,2925907,4260,3819,Quijingue,5
1162,92100,292593,2925931,4408,3025,Quixabeira,5
1163,8680,292595,2925956,4361,3985,Rafael Jambeiro,5
1164,8702,292600,2926004,4261,3821,Remanso,5
1165,8729,292610,2926103,4262,3823,Retirolândia,5
1166,8737,292620,2926202,4263,3825,Riachão das Neves,5
1167,8745,292630,2926301,4264,3827,Riachão do Jacuípe,5
1168,8788,292640,2926400,4265,3829,Riacho de Santana,5
1169,8800,292650,2926509,4266,3831,Ribeira do Amparo,5
1170,8818,292660,2926608,4267,3833,Ribeira do Pombal,5
1171,4049,292665,2926657,4385,3027,Ribeirão do Largo,5
1172,8842,292670,2926707,4268,3835,Rio de Contas,5
1173,8850,292680,2926806,4269,3837,Rio do Antônio,5
1174,8877,292690,2926905,4270,3839,Rio do Pires,5
1175,8893,292700,2927002,4271,3841,Rio Real,5
1176,8907,292710,2927101,4272,3843,Rodelas,5
1177,8923,292720,2927200,4273,3845,Ruy Barbosa,5
1178,8958,292730,2927309,4274,3847,Salinas da Margarida,5
1180,8990,292750,2927507,4276,3851,Santa Bárbara,5
1181,9008,292760,2927606,4277,3853,Santa Brígida,5
1182,9016,292770,2927705,4278,3855,Santa Cruz Cabrália,5
1183,9024,292780,2927804,4279,3857,Santa Cruz da Vitória,5
1184,9032,292790,2927903,4280,3859,Santa Inês,5
