id,remittance_id,bill_to_pay_id,transfer_to_id,variation,created_by,created_date,last_modified_by,last_modified_date
2403,207,1585,481,0.00,890,2023-01-11 11:48:40.920417,890,2023-01-11 11:48:40.920417
2404,207,1557,97,0.00,890,2023-01-11 11:48:40.920599,890,2023-01-11 11:48:40.920599
2405,207,1465,230,0.00,890,2023-01-11 11:48:40.920796,890,2023-01-11 11:48:40.920796
2406,207,1576,459,0.00,890,2023-01-11 11:48:40.920993,890,2023-01-11 11:48:40.920993
2407,207,1371,115,0.00,890,2023-01-11 11:48:40.921211,890,2023-01-11 11:48:40.921211
2408,207,1408,13,0.00,890,2023-01-11 11:48:40.921403,890,2023-01-11 11:48:40.921403
2409,207,1458,220,0.00,890,2023-01-11 11:48:40.921582,890,2023-01-11 11:48:40.921582
2410,207,1467,233,0.00,890,2023-01-11 11:48:40.921757,890,2023-01-11 11:48:40.921757
2411,207,1541,330,0.00,890,2023-01-11 11:48:40.921922,890,2023-01-11 11:48:40.921922
2412,207,1416,165,0.00,890,2023-01-11 11:48:40.922096,890,2023-01-11 11:48:40.922096
2413,207,1568,357,0.00,890,2023-01-11 11:48:40.922356,890,2023-01-11 11:48:40.922356
2414,207,1468,235,0.00,890,2023-01-11 11:48:40.922527,890,2023-01-11 11:48:40.922527
2415,207,1454,213,0.00,890,2023-01-11 11:48:40.922708,890,2023-01-11 11:48:40.922708
2416,207,1378,300,0.00,890,2023-01-11 11:48:40.922915,890,2023-01-11 11:48:40.922915
2417,207,1577,376,0.00,890,2023-01-11 11:48:40.923171,890,2023-01-11 11:48:40.923171
2418,207,1388,367,0.00,890,2023-01-11 11:48:40.92335,890,2023-01-11 11:48:40.92335
2419,207,1570,512,0.00,890,2023-01-11 11:48:40.923518,890,2023-01-11 11:48:40.923518
2420,207,1381,119,0.00,890,2023-01-11 11:48:40.923694,890,2023-01-11 11:48:40.923694
2421,207,1506,276,0.00,890,2023-01-11 11:48:40.923861,890,2023-01-11 11:48:40.923861
2422,207,1554,347,0.00,890,2023-01-11 11:48:40.924027,890,2023-01-11 11:48:40.924027
2423,207,1389,131,0.00,890,2023-01-11 11:48:40.924215,890,2023-01-11 11:48:40.924215
2424,207,1415,164,0.00,890,2023-01-11 11:48:40.924396,890,2023-01-11 11:48:40.924396
2425,207,1523,60,0.00,890,2023-01-11 11:48:40.924583,890,2023-01-11 11:48:40.924583
2426,207,1490,257,0.00,890,2023-01-11 11:48:40.924797,890,2023-01-11 11:48:40.924797
2427,207,1546,337,0.00,890,2023-01-11 11:48:40.924968,890,2023-01-11 11:48:40.924968
2428,207,1455,216,0.00,890,2023-01-11 11:48:40.925158,890,2023-01-11 11:48:40.925158
2429,207,1405,18,0.00,890,2023-01-11 11:48:40.925322,890,2023-01-11 11:48:40.925322
2430,207,1517,289,0.00,890,2023-01-11 11:48:40.925504,890,2023-01-11 11:48:40.925504
2431,207,1498,385,0.00,890,2023-01-11 11:48:40.925692,890,2023-01-11 11:48:40.925692
2432,207,1413,17,0.00,890,2023-01-11 11:48:40.925879,890,2023-01-11 11:48:40.925879
2433,207,1488,25,0.00,890,2023-01-11 11:48:40.926071,890,2023-01-11 11:48:40.926071
2434,207,1502,373,0.00,890,2023-01-11 11:48:40.926341,890,2023-01-11 11:48:40.926341
2435,207,1572,518,0.00,890,2023-01-11 11:48:40.926516,890,2023-01-11 11:48:40.926516
2436,207,1404,150,0.00,890,2023-01-11 11:48:40.926705,890,2023-01-11 11:48:40.926705
2437,207,1559,351,0.00,890,2023-01-11 11:48:40.92694,890,2023-01-11 11:48:40.92694
2438,207,1372,30,0.00,890,2023-01-11 11:48:40.927182,890,2023-01-11 11:48:40.927182
2439,207,1380,118,0.00,890,2023-01-11 11:48:40.927392,890,2023-01-11 11:48:40.927392
2440,207,1485,303,0.00,890,2023-01-11 11:48:40.927606,890,2023-01-11 11:48:40.927606
2441,207,1571,359,0.00,890,2023-01-11 11:48:40.927821,890,2023-01-11 11:48:40.927821
2442,207,1422,171,0.00,890,2023-01-11 11:48:40.928034,890,2023-01-11 11:48:40.928034
2443,207,1545,335,0.00,890,2023-01-11 11:48:40.92824,890,2023-01-11 11:48:40.92824
2901,279,1961,44,0.00,1406,2023-02-23 12:14:37.300684,1406,2023-02-23 12:14:37.300684
2445,207,1511,281,0.00,890,2023-01-11 11:48:40.928657,890,2023-01-11 11:48:40.928657
2446,207,1410,19,0.00,890,2023-01-11 11:48:40.928865,890,2023-01-11 11:48:40.928865
2448,207,1537,325,0.00,890,2023-01-11 11:48:40.929299,890,2023-01-11 11:48:40.929299
2449,207,1501,269,0.00,890,2023-01-11 11:48:40.929515,890,2023-01-11 11:48:40.929515
2450,207,1444,201,0.00,890,2023-01-11 11:48:40.929723,890,2023-01-11 11:48:40.929723
2451,207,1398,11,0.00,890,2023-01-11 11:48:40.929928,890,2023-01-11 11:48:40.929928
2452,207,1573,360,0.00,890,2023-01-11 11:48:40.930196,890,2023-01-11 11:48:40.930196
2453,207,1555,348,0.00,890,2023-01-11 11:48:40.930411,890,2023-01-11 11:48:40.930411
2454,207,1440,194,0.00,890,2023-01-11 11:48:40.930607,890,2023-01-11 11:48:40.930607
2456,207,1497,25,0.00,890,2023-01-11 11:48:40.931045,890,2023-01-11 11:48:40.931045
2457,207,1397,327,0.00,890,2023-01-11 11:48:40.931245,890,2023-01-11 11:48:40.931245
2461,207,1399,313,0.00,890,2023-01-11 11:48:40.932033,890,2023-01-11 11:48:40.932033
2462,207,1516,288,0.00,890,2023-01-11 11:48:40.932328,890,2023-01-11 11:48:40.932328
2463,207,1496,242,0.00,890,2023-01-11 11:48:40.932539,890,2023-01-11 11:48:40.932539
2464,207,1453,211,0.00,890,2023-01-11 11:48:40.932751,890,2023-01-11 11:48:40.932751
2465,207,1375,13,0.00,890,2023-01-11 11:48:40.932959,890,2023-01-11 11:48:40.932959
2466,207,1561,110,0.00,890,2023-01-11 11:48:40.933172,890,2023-01-11 11:48:40.933172
2467,207,1470,266,0.00,890,2023-01-11 11:48:40.933373,890,2023-01-11 11:48:40.933373
2468,207,1439,193,0.00,890,2023-01-11 11:48:40.933573,890,2023-01-11 11:48:40.933573
2469,207,1438,192,0.00,890,2023-01-11 11:48:40.933769,890,2023-01-11 11:48:40.933769
2470,207,1449,206,0.00,890,2023-01-11 11:48:40.933973,890,2023-01-11 11:48:40.933973
2471,207,1406,298,0.00,890,2023-01-11 11:48:40.934279,890,2023-01-11 11:48:40.934279
2472,207,1392,135,0.00,890,2023-01-11 11:48:40.934499,890,2023-01-11 11:48:40.934499
2473,207,1472,302,0.00,890,2023-01-11 11:48:40.934713,890,2023-01-11 11:48:40.934713
2474,207,1432,185,0.00,890,2023-01-11 11:48:40.934933,890,2023-01-11 11:48:40.934933
2475,207,1524,94,0.00,890,2023-01-11 11:48:40.935216,890,2023-01-11 11:48:40.935216
2545,215,1636,296,0.00,890,2023-01-18 14:14:54.196275,890,2023-01-18 14:14:54.196275
2579,228,1650,357,0.00,890,2023-01-23 10:29:07.431258,890,2023-01-23 10:29:07.431258
2580,228,985,417,0.00,890,2023-01-23 10:29:07.432459,890,2023-01-23 10:29:07.432459
2581,228,1649,1,0.00,890,2023-01-23 10:29:07.433728,890,2023-01-23 10:29:07.433728
2620,243,1761,437,0.00,1406,2023-02-01 11:54:19.788333,1406,2023-02-01 11:54:19.788333
2621,243,1762,48,0.00,1406,2023-02-01 11:54:19.790092,1406,2023-02-01 11:54:19.790092
2622,243,1763,41,0.00,1406,2023-02-01 11:54:19.792334,1406,2023-02-01 11:54:19.792334
2623,243,1760,41,0.00,1406,2023-02-01 11:54:19.795063,1406,2023-02-01 11:54:19.795063
2666,251,1777,430,0.00,1406,2023-02-06 11:06:57.965404,1406,2023-02-06 11:06:57.965404
2667,251,1841,44,0.00,1406,2023-02-06 11:06:57.967423,1406,2023-02-06 11:06:57.967423
3313,337,2314,1,0.00,1406,2023-03-27 10:53:50.572435,1406,2023-03-27 10:53:50.572435
3074,312,2096,48,0.00,890,2023-03-08 13:03:01.086667,890,2023-03-08 13:03:01.086667
3325,343,2367,436,0.00,1406,2023-03-31 13:54:35.204193,1406,2023-03-31 13:54:35.204193
3337,345,2371,50,0.00,1406,2023-04-03 09:51:21.785783,1406,2023-04-03 09:51:21.785783
3338,345,2370,48,0.00,1406,2023-04-03 09:51:21.786355,1406,2023-04-03 09:51:21.786355
3339,345,2372,46,0.00,1406,2023-04-03 09:51:21.787035,1406,2023-04-03 09:51:21.787035
3340,345,2369,44,0.00,1406,2023-04-03 09:51:21.78769,1406,2023-04-03 09:51:21.78769
3341,345,2375,41,0.00,1406,2023-04-03 09:51:21.78824,1406,2023-04-03 09:51:21.78824
3342,345,2373,43,0.00,1406,2023-04-03 09:51:21.788777,1406,2023-04-03 09:51:21.788777
3343,345,2376,49,0.00,1406,2023-04-03 09:51:21.789338,1406,2023-04-03 09:51:21.789338
3353,348,2538,47,0.00,1406,2023-04-04 10:33:37.040349,1406,2023-04-04 10:33:37.040349
3099,311,2091,108,0.00,1406,2023-03-08 13:44:25.143954,1406,2023-03-08 13:44:25.143954
3100,311,2089,108,0.00,1406,2023-03-08 13:44:25.146149,1406,2023-03-08 13:44:25.146149
3101,311,2093,108,0.00,1406,2023-03-08 13:44:25.150421,1406,2023-03-08 13:44:25.150421
3102,311,2092,108,0.00,1406,2023-03-08 13:44:25.153974,1406,2023-03-08 13:44:25.153974
3103,311,2095,1,0.00,1406,2023-03-08 13:44:25.154549,1406,2023-03-08 13:44:25.154549
3104,311,2094,90,0.00,1406,2023-03-08 13:44:25.155012,1406,2023-03-08 13:44:25.155012
3105,311,2090,108,0.00,1406,2023-03-08 13:44:25.155419,1406,2023-03-08 13:44:25.155419
3106,311,2099,560,0.00,1406,2023-03-08 13:44:25.155832,1406,2023-03-08 13:44:25.155832
3107,311,2098,104,0.00,1406,2023-03-08 13:44:25.158811,1406,2023-03-08 13:44:25.158811
3114,313,2101,295,0.00,1406,2023-03-09 11:43:10.828953,1406,2023-03-09 11:43:10.828953
3115,313,2107,48,0.00,1406,2023-03-09 11:43:10.829862,1406,2023-03-09 11:43:10.829862
3116,313,2102,98,0.00,1406,2023-03-09 11:43:10.830487,1406,2023-03-09 11:43:10.830487
3117,313,2104,83,0.00,1406,2023-03-09 11:43:10.830968,1406,2023-03-09 11:43:10.830968
3118,313,2100,295,0.00,1406,2023-03-09 11:43:10.831583,1406,2023-03-09 11:43:10.831583
3119,313,2106,82,0.00,1406,2023-03-09 11:43:10.832018,1406,2023-03-09 11:43:10.832018
3121,314,2110,519,0.00,1406,2023-03-09 14:55:55.296502,1406,2023-03-09 14:55:55.296502
3123,315,2112,97,0.00,1406,2023-03-10 12:42:41.883806,1406,2023-03-10 12:42:41.883806
3207,316,2128,524,0.00,1406,2023-03-10 13:22:37.070978,1406,2023-03-10 13:22:37.070978
3208,316,2125,524,0.00,1406,2023-03-10 13:22:37.071599,1406,2023-03-10 13:22:37.071599
3209,316,2129,41,0.00,1406,2023-03-10 13:22:37.072214,1406,2023-03-10 13:22:37.072214
3210,316,2124,547,0.00,1406,2023-03-10 13:22:37.072761,1406,2023-03-10 13:22:37.072761
3211,316,2111,484,0.00,1406,2023-03-10 13:22:37.073317,1406,2023-03-10 13:22:37.073317
3212,316,2123,417,0.00,1406,2023-03-10 13:22:37.073817,1406,2023-03-10 13:22:37.073817
3213,316,2122,392,0.00,1406,2023-03-10 13:22:37.074437,1406,2023-03-10 13:22:37.074437
3214,316,2114,566,0.00,1406,2023-03-10 13:22:37.074982,1406,2023-03-10 13:22:37.074982
3215,316,2131,45,0.00,1406,2023-03-10 13:22:37.075602,1406,2023-03-10 13:22:37.075602
3216,316,2116,46,0.00,1406,2023-03-10 13:22:37.076234,1406,2023-03-10 13:22:37.076234
3217,316,2117,415,0.00,1406,2023-03-10 13:22:37.076754,1406,2023-03-10 13:22:37.076754
3218,316,2121,106,0.00,1406,2023-03-10 13:22:37.077331,1406,2023-03-10 13:22:37.077331
3219,316,2118,86,0.00,1406,2023-03-10 13:22:37.077941,1406,2023-03-10 13:22:37.077941
3220,316,2120,83,0.00,1406,2023-03-10 13:22:37.078497,1406,2023-03-10 13:22:37.078497
3221,316,2115,93,0.00,1406,2023-03-10 13:22:37.079064,1406,2023-03-10 13:22:37.079064
3222,316,2119,28,0.00,1406,2023-03-10 13:22:37.07949,1406,2023-03-10 13:22:37.07949
3223,316,2132,45,0.00,1406,2023-03-10 13:22:37.079993,1406,2023-03-10 13:22:37.079993
3224,316,2127,524,0.00,1406,2023-03-10 13:22:37.080558,1406,2023-03-10 13:22:37.080558
3225,316,2113,101,0.00,1406,2023-03-10 13:22:37.081142,1406,2023-03-10 13:22:37.081142
3226,316,2126,524,0.00,1406,2023-03-10 13:22:37.081677,1406,2023-03-10 13:22:37.081677
3227,316,2130,446,0.00,1406,2023-03-10 13:22:37.082225,1406,2023-03-10 13:22:37.082225
3240,319,2133,549,0.00,1406,2023-03-13 11:01:48.73218,1406,2023-03-13 11:01:48.73218
3241,319,2136,546,0.00,1406,2023-03-13 11:01:48.732883,1406,2023-03-13 11:01:48.732883
3242,319,2135,108,0.00,1406,2023-03-13 11:01:48.733863,1406,2023-03-13 11:01:48.733863
3245,320,2142,112,0.00,1406,2023-03-13 13:33:06.578852,1406,2023-03-13 13:33:06.578852
3250,321,2155,433,0.00,1406,2023-03-15 10:02:17.386377,1406,2023-03-15 10:02:17.386377
3251,321,2154,41,0.00,1406,2023-03-15 10:02:17.38691,1406,2023-03-15 10:02:17.38691
3252,321,2150,567,0.00,1406,2023-03-15 10:02:17.387339,1406,2023-03-15 10:02:17.387339
3253,321,2152,1,0.00,1406,2023-03-15 10:02:17.387743,1406,2023-03-15 10:02:17.387743
3255,322,2156,571,0.00,1406,2023-03-15 12:19:41.797189,1406,2023-03-15 12:19:41.797189
3257,326,2211,574,0.00,1406,2023-03-17 11:24:25.81641,1406,2023-03-17 11:24:25.81641
3259,327,2219,441,0.00,1406,2023-03-17 13:39:28.768175,1406,2023-03-17 13:39:28.768175
3261,328,2242,357,0.00,1406,2023-03-20 10:22:58.622864,1406,2023-03-20 10:22:58.622864
3270,329,2228,35,0.00,1406,2023-03-20 11:55:25.44392,1406,2023-03-20 11:55:25.44392
3272,329,2232,35,0.00,1406,2023-03-20 11:55:25.444656,1406,2023-03-20 11:55:25.444656
3273,329,2234,35,0.00,1406,2023-03-20 11:55:25.444965,1406,2023-03-20 11:55:25.444965
3274,329,2229,35,0.00,1406,2023-03-20 11:55:25.445289,1406,2023-03-20 11:55:25.445289
3275,329,2230,553,0.00,1406,2023-03-20 11:55:25.44562,1406,2023-03-20 11:55:25.44562
3276,329,2233,35,0.00,1406,2023-03-20 11:55:25.445897,1406,2023-03-20 11:55:25.445897
3277,329,2241,41,0.00,1406,2023-03-20 11:55:25.446492,1406,2023-03-20 11:55:25.446492
3963,372,2779,294,0.0,1406,2023-04-25 13:53:31.905024,1406,2023-04-25 13:53:31.905024
3389,350,2553,570,0.00,1406,2023-04-06 10:58:42.738583,1406,2023-04-06 10:58:42.738583
3390,350,2542,522,0.00,1406,2023-04-06 10:58:42.739852,1406,2023-04-06 10:58:42.739852
3391,350,2560,83,0.00,1406,2023-04-06 10:58:42.740623,1406,2023-04-06 10:58:42.740623
3392,350,2548,433,0.00,1406,2023-04-06 10:58:42.741434,1406,2023-04-06 10:58:42.741434
3393,350,2561,403,0.00,1406,2023-04-06 10:58:42.742018,1406,2023-04-06 10:58:42.742018
3394,350,2556,431,0.00,1406,2023-04-06 10:58:42.742631,1406,2023-04-06 10:58:42.742631
3395,350,2543,421,0.00,1406,2023-04-06 10:58:42.743222,1406,2023-04-06 10:58:42.743222
3396,350,2546,489,0.00,1406,2023-04-06 10:58:42.743895,1406,2023-04-06 10:58:42.743895
3397,350,2555,28,0.00,1406,2023-04-06 10:58:42.744498,1406,2023-04-06 10:58:42.744498
3398,350,2562,552,0.00,1406,2023-04-06 10:58:42.745489,1406,2023-04-06 10:58:42.745489
3399,350,2550,424,0.00,1406,2023-04-06 10:58:42.746095,1406,2023-04-06 10:58:42.746095
3400,350,2563,41,0.00,1406,2023-04-06 10:58:42.7467,1406,2023-04-06 10:58:42.7467
3401,350,2554,86,0.00,1406,2023-04-06 10:58:42.74728,1406,2023-04-06 10:58:42.74728
3402,350,2545,432,0.00,1406,2023-04-06 10:58:42.749057,1406,2023-04-06 10:58:42.749057
3403,350,2559,559,0.00,1406,2023-04-06 10:58:42.749837,1406,2023-04-06 10:58:42.749837
3404,350,2541,428,0.00,1406,2023-04-06 10:58:42.750417,1406,2023-04-06 10:58:42.750417
3405,350,2558,524,0.00,1406,2023-04-06 10:58:42.751139,1406,2023-04-06 10:58:42.751139
3406,350,2551,434,0.00,1406,2023-04-06 10:58:42.751805,1406,2023-04-06 10:58:42.751805
3407,350,2547,564,0.00,1406,2023-04-06 10:58:42.752399,1406,2023-04-06 10:58:42.752399
3408,350,2557,392,0.00,1406,2023-04-06 10:58:42.753003,1406,2023-04-06 10:58:42.753003
3409,350,2544,490,0.00,1406,2023-04-06 10:58:42.753931,1406,2023-04-06 10:58:42.753931
3410,350,2552,523,0.00,1406,2023-04-06 10:58:42.754472,1406,2023-04-06 10:58:42.754472
3411,350,2549,405,0.00,1406,2023-04-06 10:58:42.755024,1406,2023-04-06 10:58:42.755024
3412,351,2567,551,0.00,1406,2023-04-06 10:59:30.154681,1406,2023-04-06 10:59:30.154681
3413,351,2569,575,0.00,1406,2023-04-06 10:59:30.155614,1406,2023-04-06 10:59:30.155614
3414,351,2564,90,0.00,1406,2023-04-06 10:59:30.156168,1406,2023-04-06 10:59:30.156168
3415,351,2568,572,0.00,1406,2023-04-06 10:59:30.156932,1406,2023-04-06 10:59:30.156932
3416,351,2566,93,0.00,1406,2023-04-06 10:59:30.157556,1406,2023-04-06 10:59:30.157556
3417,351,2571,95,0.00,1406,2023-04-06 10:59:30.158125,1406,2023-04-06 10:59:30.158125
3418,352,2572,51,0.00,1406,2023-04-06 10:59:51.783853,1406,2023-04-06 10:59:51.783853
3419,353,2261,11,0.00,1406,2023-04-06 11:00:07.993929,1406,2023-04-06 11:00:07.993929
3420,353,2141,508,0.00,1406,2023-04-06 11:00:07.994641,1406,2023-04-06 11:00:07.994641
3421,353,2263,55,0.00,1406,2023-04-06 11:00:07.995266,1406,2023-04-06 11:00:07.995266
3422,353,2318,233,0.00,1406,2023-04-06 11:00:07.995778,1406,2023-04-06 11:00:07.995778
3423,353,2260,29,0.00,1406,2023-04-06 11:00:07.996312,1406,2023-04-06 11:00:07.996312
4033,389,3221,106,0.0,1406,2023-05-22 12:40:58.069459,1406,2023-05-22 12:40:58.069459
4034,389,3231,546,0.0,1406,2023-05-22 12:40:58.069829,1406,2023-05-22 12:40:58.069829
4035,389,3223,106,0.0,1406,2023-05-22 12:40:58.070186,1406,2023-05-22 12:40:58.070186
4036,389,3217,1,0.0,1406,2023-05-22 12:40:58.070676,1406,2023-05-22 12:40:58.070676
4037,389,3218,417,0.0,1406,2023-05-22 12:40:58.071022,1406,2023-05-22 12:40:58.071022
4038,389,3229,546,0.0,1406,2023-05-22 12:40:58.071336,1406,2023-05-22 12:40:58.071336
4039,389,3224,106,0.0,1406,2023-05-22 12:40:58.07165,1406,2023-05-22 12:40:58.07165
4040,389,3230,546,0.0,1406,2023-05-22 12:40:58.071958,1406,2023-05-22 12:40:58.071958
4041,389,3232,546,0.0,1406,2023-05-22 12:40:58.072283,1406,2023-05-22 12:40:58.072283
4042,389,3220,106,0.0,1406,2023-05-22 12:40:58.072593,1406,2023-05-22 12:40:58.072593
4043,389,3222,106,0.0,1406,2023-05-22 12:40:58.072934,1406,2023-05-22 12:40:58.072934
4044,389,3228,546,0.0,1406,2023-05-22 12:40:58.073309,1406,2023-05-22 12:40:58.073309
3451,354,2598,86,0.00,1406,2023-04-10 13:07:16.709336,1406,2023-04-10 13:07:16.709336
3452,354,2589,49,0.00,1406,2023-04-10 13:07:16.709775,1406,2023-04-10 13:07:16.709775
3453,354,2596,106,0.00,1406,2023-04-10 13:07:16.710187,1406,2023-04-10 13:07:16.710187
3454,354,2586,90,0.00,1406,2023-04-10 13:07:16.710671,1406,2023-04-10 13:07:16.710671
3455,354,2585,108,0.00,1406,2023-04-10 13:07:16.711236,1406,2023-04-10 13:07:16.711236
3456,354,2584,108,0.00,1406,2023-04-10 13:07:16.711767,1406,2023-04-10 13:07:16.711767
3457,354,2583,108,0.00,1406,2023-04-10 13:07:16.712276,1406,2023-04-10 13:07:16.712276
3458,354,2591,566,0.00,1406,2023-04-10 13:07:16.712732,1406,2023-04-10 13:07:16.712732
3459,354,2602,547,0.00,1406,2023-04-10 13:07:16.713594,1406,2023-04-10 13:07:16.713594
3460,354,2597,98,0.00,1406,2023-04-10 13:07:16.714187,1406,2023-04-10 13:07:16.714187
3461,354,2612,518,0.00,1406,2023-04-10 13:07:16.714923,1406,2023-04-10 13:07:16.714923
3462,354,2604,83,0.00,1406,2023-04-10 13:07:16.715472,1406,2023-04-10 13:07:16.715472
3463,354,2581,108,0.00,1406,2023-04-10 13:07:16.715883,1406,2023-04-10 13:07:16.715883
3464,354,2600,446,0.00,1406,2023-04-10 13:07:16.716301,1406,2023-04-10 13:07:16.716301
3465,354,2593,549,0.00,1406,2023-04-10 13:07:16.716661,1406,2023-04-10 13:07:16.716661
3466,354,2594,41,0.00,1406,2023-04-10 13:07:16.717147,1406,2023-04-10 13:07:16.717147
3467,354,2580,104,0.00,1406,2023-04-10 13:07:16.717712,1406,2023-04-10 13:07:16.717712
3468,354,2607,1,0.00,1406,2023-04-10 13:07:16.718139,1406,2023-04-10 13:07:16.718139
3469,354,2592,45,0.00,1406,2023-04-10 13:07:16.718554,1406,2023-04-10 13:07:16.718554
3470,354,2582,108,0.00,1406,2023-04-10 13:07:16.719029,1406,2023-04-10 13:07:16.719029
3910,368,2774,106,0.0,1406,2023-04-20 11:15:47.080375,1406,2023-04-20 11:15:47.080375
3472,354,2601,416,0.00,1406,2023-04-10 13:07:16.720002,1406,2023-04-10 13:07:16.720002
3473,354,2573,417,0.00,1406,2023-04-10 13:07:16.722264,1406,2023-04-10 13:07:16.722264
3474,354,2599,28,0.00,1406,2023-04-10 13:07:16.722874,1406,2023-04-10 13:07:16.722874
3475,354,2590,97,0.00,1406,2023-04-10 13:07:16.72327,1406,2023-04-10 13:07:16.72327
3911,368,2768,35,0.0,1406,2023-04-20 11:15:47.081872,1406,2023-04-20 11:15:47.081872
3912,368,2769,106,0.0,1406,2023-04-20 11:15:47.083009,1406,2023-04-20 11:15:47.083009
3913,368,2777,309,0.0,1406,2023-04-20 11:15:47.084352,1406,2023-04-20 11:15:47.084352
3914,368,2764,35,0.0,1406,2023-04-20 11:15:47.085378,1406,2023-04-20 11:15:47.085378
3915,368,2767,35,0.0,1406,2023-04-20 11:15:47.08639,1406,2023-04-20 11:15:47.08639
3916,368,2773,106,0.0,1406,2023-04-20 11:15:47.087454,1406,2023-04-20 11:15:47.087454
3917,368,2758,417,0.0,1406,2023-04-20 11:15:47.088278,1406,2023-04-20 11:15:47.088278
3918,368,2766,35,0.0,1406,2023-04-20 11:15:47.089469,1406,2023-04-20 11:15:47.089469
3919,368,2772,106,0.0,1406,2023-04-20 11:15:47.090931,1406,2023-04-20 11:15:47.090931
3920,368,2771,106,0.0,1406,2023-04-20 11:15:47.09186,1406,2023-04-20 11:15:47.09186
3921,368,2770,106,0.0,1406,2023-04-20 11:15:47.092606,1406,2023-04-20 11:15:47.092606
3922,368,2765,35,0.0,1406,2023-04-20 11:15:47.093523,1406,2023-04-20 11:15:47.093523
3966,373,2802,576,0.0,1406,2023-04-25 14:07:47.759084,1406,2023-04-25 14:07:47.759084
3967,373,2803,576,0.0,1406,2023-04-25 14:07:47.7632,1406,2023-04-25 14:07:47.7632
3991,380,2996,108,0.0,1406,2023-05-08 12:35:45.348523,1406,2023-05-08 12:35:45.348523
3992,380,2994,108,0.0,1406,2023-05-08 12:35:45.349551,1406,2023-05-08 12:35:45.349551
3494,355,2083,51,0.00,1406,2023-04-10 14:41:37.304898,1406,2023-04-10 14:41:37.304898
3495,355,2186,183,0.00,1406,2023-04-10 14:41:37.305508,1406,2023-04-10 14:41:37.305508
3496,355,2015,51,0.00,1406,2023-04-10 14:41:37.306404,1406,2023-04-10 14:41:37.306404
3497,355,2082,301,0.00,1406,2023-04-10 14:41:37.307312,1406,2023-04-10 14:41:37.307312
3498,355,2196,301,0.00,1406,2023-04-10 14:41:37.307802,1406,2023-04-10 14:41:37.307802
3499,355,2011,357,0.00,1406,2023-04-10 14:41:37.308907,1406,2023-04-10 14:41:37.308907
3500,355,2198,357,0.00,1406,2023-04-10 14:41:37.309739,1406,2023-04-10 14:41:37.309739
3501,355,2077,357,0.00,1406,2023-04-10 14:41:37.310222,1406,2023-04-10 14:41:37.310222
3502,355,2006,183,0.00,1406,2023-04-10 14:41:37.310619,1406,2023-04-10 14:41:37.310619
3993,380,2998,417,0.0,1406,2023-05-08 12:35:45.350271,1406,2023-05-08 12:35:45.350271
3994,380,2995,108,0.0,1406,2023-05-08 12:35:45.350953,1406,2023-05-08 12:35:45.350953
3995,380,2993,108,0.0,1406,2023-05-08 12:35:45.351633,1406,2023-05-08 12:35:45.351633
3506,356,2605,588,0.00,1406,2023-04-10 14:52:41.87461,1406,2023-04-10 14:52:41.87461
3996,380,3001,90,0.0,1406,2023-05-08 12:35:45.352333,1406,2023-05-08 12:35:45.352333
3997,380,2992,108,0.0,1406,2023-05-08 12:35:45.353005,1406,2023-05-08 12:35:45.353005
3509,358,2595,605,0.00,1406,2023-04-10 15:25:39.843716,1406,2023-04-10 15:25:39.843716
3510,358,2603,526,0.00,1406,2023-04-10 15:25:39.844405,1406,2023-04-10 15:25:39.844405
3998,380,2999,93,0.0,1406,2023-05-08 12:35:45.35372,1406,2023-05-08 12:35:45.35372
3999,380,2997,108,0.0,1406,2023-05-08 12:35:45.35451,1406,2023-05-08 12:35:45.35451
4000,380,3000,1,0.0,1406,2023-05-08 12:35:45.355396,1406,2023-05-08 12:35:45.355396
4045,389,3225,106,0.0,1406,2023-05-22 12:40:58.073632,1406,2023-05-22 12:40:58.073632
3515,359,2615,522,0.00,1406,2023-04-11 14:42:15.018458,1406,2023-04-11 14:42:15.018458
3516,359,2614,434,0.00,1406,2023-04-11 14:42:15.019297,1406,2023-04-11 14:42:15.019297
3517,359,2616,41,0.00,1406,2023-04-11 14:42:15.019745,1406,2023-04-11 14:42:15.019745
3518,359,2613,433,0.00,1406,2023-04-11 14:42:15.020541,1406,2023-04-11 14:42:15.020541
4046,389,3233,546,0.0,1406,2023-05-22 12:40:58.073973,1406,2023-05-22 12:40:58.073973
3931,369,2786,546,0.0,1406,2023-04-24 10:33:07.870995,1406,2023-04-24 10:33:07.870995
3932,369,2784,546,0.0,1406,2023-04-24 10:33:07.872089,1406,2023-04-24 10:33:07.872089
3933,369,2782,546,0.0,1406,2023-04-24 10:33:07.873369,1406,2023-04-24 10:33:07.873369
3934,369,2787,546,0.0,1406,2023-04-24 10:33:07.874077,1406,2023-04-24 10:33:07.874077
3935,369,2778,417,0.0,1406,2023-04-24 10:33:07.875661,1406,2023-04-24 10:33:07.875661
3936,369,2785,546,0.0,1406,2023-04-24 10:33:07.876771,1406,2023-04-24 10:33:07.876771
3937,369,2783,546,0.0,1406,2023-04-24 10:33:07.87755,1406,2023-04-24 10:33:07.87755
3938,369,2781,1,0.0,1406,2023-04-24 10:33:07.878371,1406,2023-04-24 10:33:07.878371
4003,382,3030,547,0.0,1406,2023-05-10 13:07:30.753205,1406,2023-05-10 13:07:30.753205
4004,382,3026,106,0.0,1406,2023-05-10 13:07:30.753714,1406,2023-05-10 13:07:30.753714
