id,total_area,total_vegetation_area,year,area_id
1731,117.14,28.94,2007,109
1732,117.14,28.94,2008,109
1733,117.14,28.94,2009,109
1734,117.14,28.94,2010,109
1735,117.14,28.94,2011,109
1736,117.14,28.94,2012,109
1737,117.14,28.94,2013,109
1738,117.14,28.94,2014,109
1739,117.14,28.94,2015,109
1740,117.14,28.94,2016,109
1741,117.14,28.94,2017,109
1742,117.14,28.94,2018,109
1743,117.14,28.94,2019,109
1744,117.14,28.94,2020,109
1745,59.36,59.36,2005,110
1746,59.36,59.36,2006,110
1747,59.36,59.36,2007,110
1748,59.36,59.36,2008,110
1749,59.36,59.36,2009,110
1750,59.36,59.36,2010,110
1751,59.36,59.36,2011,110
1752,59.36,59.36,2012,110
1753,59.36,59.36,2013,110
1754,59.36,59.36,2014,110
1755,59.36,59.36,2015,110
1756,59.36,59.36,2016,110
1757,59.36,59.36,2017,110
1758,59.36,59.36,2018,110
1759,59.36,59.36,2019,110
1760,59.36,59.36,2020,110
1761,45.06,11.43,2005,111
1762,45.06,11.43,2006,111
1763,45.06,11.43,2007,111
1764,45.06,11.43,2008,111
1765,45.06,11.43,2009,111
1766,45.06,11.43,2010,111
1767,45.06,11.43,2011,111
1768,45.06,11.43,2012,111
1769,45.06,11.43,2013,111
1770,45.06,11.43,2014,111
1771,45.06,11.43,2015,111
1772,45.06,11.43,2016,111
1773,45.06,11.43,2017,111
1774,45.06,11.43,2018,111
1775,45.06,11.43,2019,111
1776,45.06,11.43,2020,111
1777,254.01,196.81,2005,112
1778,254.01,196.81,2006,112
1779,254.01,196.81,2007,112
1780,254.01,196.81,2008,112
1781,254.01,196.81,2009,112
1782,254.01,196.81,2010,112
1783,254.01,196.81,2011,112
1784,254.01,196.81,2012,112
1785,254.01,196.81,2013,112
1786,254.01,196.81,2014,112
1787,254.01,196.81,2015,112
1788,254.01,196.81,2016,112
1789,254.01,196.81,2017,112
1790,254.01,196.81,2018,112
1791,254.01,196.81,2019,112
1792,254.01,196.81,2020,112
1793,160.40,123.99,2005,113
1794,160.40,123.99,2006,113
1795,160.40,123.99,2007,113
1796,160.40,123.99,2008,113
1797,160.40,123.99,2009,113
1798,160.40,123.99,2010,113
1799,160.40,123.99,2011,113
1800,160.40,123.99,2012,113
1801,160.40,123.99,2013,113
1802,160.40,123.99,2014,113
1803,160.40,123.99,2015,113
1804,160.40,123.99,2016,113
1805,160.40,123.99,2017,113
1806,160.40,123.99,2018,113
1807,160.40,123.99,2019,113
1808,160.40,123.99,2020,113
1809,1668.99,805.52,2005,114
1810,1668.99,805.52,2006,114
1811,1668.99,805.52,2007,114
1812,1668.99,805.52,2008,114
1813,1668.99,805.52,2009,114
1814,1668.99,805.52,2010,114
1815,1668.99,805.52,2011,114
1816,1668.99,805.52,2012,114
1817,1668.99,805.52,2013,114
1818,1668.99,805.52,2014,114
1819,1668.99,805.52,2015,114
1820,1668.99,805.52,2016,114
1821,1668.99,805.52,2017,114
1822,1668.99,805.52,2018,114
1823,1668.99,805.52,2019,114
1824,1668.99,805.52,2020,114
1825,2061.00,1865.33,2005,115
1826,2061.00,1865.33,2006,115
1827,2061.00,1865.33,2007,115
1828,2061.00,1865.33,2008,115
1829,2061.00,1865.33,2009,115
1830,2061.00,1865.33,2010,115
1831,2061.00,1865.33,2011,115
1832,2061.00,1865.33,2012,115
1833,2061.00,1865.33,2013,115
1834,2061.00,1865.33,2014,115
1835,2061.00,1865.33,2015,115
1836,2061.00,1865.33,2016,115
1837,2061.00,1865.33,2017,115
1838,2061.00,1865.33,2018,115
1839,2061.00,1865.33,2019,115
1840,2061.00,1865.33,2020,115
1841,452.22,342.88,2005,116
1842,452.22,342.88,2006,116
1843,452.22,342.88,2007,116
1844,452.22,342.88,2008,116
1845,452.22,342.88,2009,116
1846,452.22,342.88,2010,116
1847,452.22,342.88,2011,116
1848,452.22,342.88,2012,116
1849,452.22,342.88,2013,116
1850,452.22,342.88,2014,116
1851,452.22,342.88,2015,116
1852,452.22,342.88,2016,116
1853,452.22,342.88,2017,116
1854,452.22,342.88,2018,116
1855,452.22,342.88,2019,116
1856,452.22,342.88,2020,116
1857,88.43,47.93,2005,117
1858,88.43,47.93,2006,117
1859,88.43,47.93,2007,117
1860,88.43,47.93,2008,117
1861,88.43,47.93,2009,117
1862,88.43,47.93,2010,117
1863,88.43,47.93,2011,117
1864,88.43,47.93,2012,117
1865,88.43,47.93,2013,117
1866,88.43,47.93,2014,117
1867,88.43,47.93,2015,117
1868,88.43,47.93,2016,117
1869,88.43,47.93,2017,117
1870,88.43,47.93,2018,117
1871,88.43,47.93,2019,117
1872,88.43,47.93,2020,117
1873,731.42,677.59,2005,118
1874,731.42,677.59,2006,118
1875,731.42,677.59,2007,118
1876,731.42,677.59,2008,118
1877,731.42,677.59,2009,118
1878,731.42,677.59,2010,118
1879,731.42,677.59,2011,118
1880,731.42,677.59,2012,118
1881,731.42,677.59,2013,118
1882,731.42,677.59,2014,118
1883,731.42,677.59,2015,118
1884,731.42,677.59,2016,118
1885,731.42,677.59,2017,118
1886,731.42,677.59,2018,118
1887,731.42,677.59,2019,118
1888,731.42,677.59,2020,118
1889,377.02,377.02,2005,119
1890,377.02,377.02,2006,119
1891,377.02,377.02,2007,119
1892,377.02,377.02,2008,119
1893,377.02,377.02,2009,119
1894,377.02,377.02,2010,119
1895,377.02,377.02,2011,119
1896,377.02,377.02,2012,119
1897,377.02,377.02,2013,119
1898,377.02,377.02,2014,119
1899,377.02,377.02,2015,119
1900,377.02,377.02,2016,119
1901,377.02,377.02,2017,119
1902,377.02,377.02,2018,119
1903,377.02,377.02,2019,119
1904,377.02,377.02,2020,119
1905,2959.58,1971.84,2005,120
1906,2959.58,1971.84,2006,120
1907,2959.58,1971.84,2007,120
1908,2959.58,1971.84,2008,120
1909,2959.58,1971.84,2009,120
1910,2959.58,1971.84,2010,120
1911,2959.58,1971.84,2011,120
1912,2959.58,1971.84,2012,120
1913,2959.58,1971.84,2013,120
1914,2959.58,1971.84,2014,120
1915,2959.58,1971.84,2015,120
1916,2959.58,1971.84,2016,120
1917,2959.58,1971.84,2017,120
1918,2959.58,1971.84,2018,120
1919,2959.58,1971.84,2019,120
1920,2959.58,1971.84,2020,120
1921,123.53,123.53,2005,121
1922,123.53,123.53,2006,121
1923,123.53,123.53,2007,121
1924,123.53,123.53,2008,121
1925,123.53,123.53,2009,121
1926,123.53,123.53,2010,121
1927,123.53,123.53,2011,121
1928,123.53,123.53,2012,121
1929,123.53,123.53,2013,121
1930,123.53,123.53,2014,121
1931,123.53,123.53,2015,121
1932,123.53,123.53,2016,121
1933,123.53,123.53,2017,121
1934,123.53,123.53,2018,121
1935,123.53,123.53,2019,121
1936,123.53,123.53,2020,121
1937,71.72,16.49,2005,122
1938,71.72,16.49,2006,122
1939,71.72,16.49,2007,122
1940,71.72,16.49,2008,122
1941,71.72,16.49,2009,122
1942,71.72,16.49,2010,122
1943,71.72,16.49,2011,122
1944,71.72,16.49,2012,122
1945,71.72,16.49,2013,122
1946,71.72,16.49,2014,122
1947,71.72,16.49,2015,122
1948,71.72,16.49,2016,122
1949,71.72,16.49,2017,122
1950,71.72,16.49,2018,122
1951,71.72,16.49,2019,122
1952,71.72,16.49,2020,122
1953,118.29,11.45,2005,123
1954,118.29,11.45,2006,123
1955,118.29,11.45,2007,123
1956,118.29,11.45,2008,123
1957,118.29,11.45,2009,123
1958,118.29,11.45,2010,123
1959,118.29,11.45,2011,123
1960,118.29,11.45,2012,123
1961,118.29,11.45,2013,123
1962,118.29,11.45,2014,123
1963,118.29,11.45,2015,123
1964,118.29,11.45,2016,123
1965,118.29,11.45,2017,123
1966,118.29,11.45,2018,123
1967,118.29,11.45,2019,123
1968,118.29,11.45,2020,123
1969,60.54,11.65,2005,124
1970,60.54,11.65,2006,124
1971,60.54,11.65,2007,124
1972,60.54,11.65,2008,124
1973,60.54,11.65,2009,124
1974,60.54,11.65,2010,124
1975,60.54,11.65,2011,124
1976,60.54,11.65,2012,124
1977,60.54,11.65,2013,124
1978,60.54,11.65,2014,124
1979,60.54,11.65,2015,124
1980,60.54,11.65,2016,124
1981,60.54,11.65,2017,124
1982,60.54,11.65,2018,124
1983,60.54,11.65,2019,124
1984,60.54,11.65,2020,124
1985,896.91,325.27,2005,125
1986,896.91,325.27,2006,125
1987,896.91,325.27,2007,125
1988,896.91,325.27,2008,125
1989,896.91,325.27,2009,125
1990,896.91,325.27,2010,125
1991,896.91,325.27,2011,125
1992,896.91,325.27,2012,125
1993,896.91,325.27,2013,125
1994,896.91,325.27,2014,125
1995,896.91,325.27,2015,125
1996,896.91,325.27,2016,125
1997,896.91,325.27,2017,125
1998,896.91,325.27,2018,125
1999,896.91,325.27,2019,125
2000,896.91,325.27,2020,125
2001,231.67,231.67,2005,126
2002,231.67,231.67,2006,126
2003,231.67,231.67,2007,126
2004,231.67,231.67,2008,126
2005,231.67,231.67,2009,126
2006,231.67,231.67,2010,126
2007,231.67,231.67,2011,126
2008,231.67,231.67,2012,126
2009,231.67,231.67,2013,126
2010,231.67,231.67,2014,126
2011,231.67,231.67,2015,126
2012,231.67,231.67,2016,126
2013,231.67,231.67,2017,126
2014,231.67,231.67,2018,126
2015,231.67,231.67,2019,126
2016,231.67,231.67,2020,126
2017,167.56,159.10,2005,127
2018,167.56,159.10,2006,127
2019,167.56,159.10,2007,127
2020,167.56,159.10,2008,127
2021,167.56,159.10,2009,127
2022,167.56,159.10,2010,127
2023,167.56,159.10,2011,127
2024,167.56,159.10,2012,127
2025,167.56,159.10,2013,127
2026,167.56,159.10,2014,127
2027,167.56,159.10,2015,127
2028,167.56,159.10,2016,127
2029,167.56,159.10,2017,127
2030,167.56,159.10,2018,127
2031,167.56,159.10,2019,127
2032,167.56,159.10,2020,127
2033,200.54,10.29,2005,128
2034,200.54,10.29,2006,128
2035,200.54,10.29,2007,128
2036,200.54,10.29,2008,128
2037,200.54,10.29,2009,128
2038,200.54,10.29,2010,128
2039,200.54,10.29,2011,128
2040,200.54,10.29,2012,128
2041,200.54,10.29,2013,128
2042,200.54,10.29,2014,128
2043,200.54,10.29,2015,128
2044,200.54,10.29,2016,128
2045,200.54,10.29,2017,128
2046,200.54,10.29,2018,128
2047,200.54,10.29,2019,128
2048,200.54,10.29,2020,128
2049,1214.15,623.05,2005,129
2050,1214.15,623.05,2006,129
2051,1214.15,623.05,2007,129
2052,1214.15,623.05,2008,129
2053,1214.15,623.05,2009,129
2054,1214.15,623.05,2010,129
2055,1214.15,623.05,2011,129
2056,1214.15,623.05,2012,129
2057,1214.15,623.05,2013,129
2058,1214.15,623.05,2014,129
2059,1214.15,623.05,2015,129
2060,1214.15,623.05,2016,129
2061,1214.15,623.05,2017,129
2062,1214.15,623.05,2018,129
2063,1214.15,623.05,2019,129
2064,1214.15,623.05,2020,129
2065,68.14,62.65,2005,130
2066,68.14,62.65,2006,130
2067,68.14,62.65,2007,130
2068,68.14,62.65,2008,130
2069,68.14,62.65,2009,130
2070,68.14,62.65,2010,130
2071,68.14,62.65,2011,130
2072,68.14,62.65,2012,130
2073,68.14,62.65,2013,130
2074,68.14,62.65,2014,130
2075,68.14,62.65,2015,130
2076,68.14,62.65,2016,130
2077,68.14,62.65,2017,130
2078,68.14,62.65,2018,130
2079,68.14,62.65,2019,130
2080,68.14,62.65,2020,130
2081,2468.11,2386.54,2005,131
2082,2468.11,2386.54,2006,131
2083,2468.11,2386.54,2007,131
2084,2468.11,2386.54,2008,131
2085,2468.11,2386.54,2009,131
2086,2468.11,2386.54,2010,131
2087,2468.11,2386.54,2011,131
2088,2468.11,2386.54,2012,131
2089,2468.11,2386.54,2013,131
2090,2468.11,2386.54,2014,131
2091,2468.11,2386.54,2015,131
2092,2468.11,2386.54,2016,131
2093,2468.11,2386.54,2017,131
2094,2468.11,2386.54,2018,131
2095,2468.11,2386.54,2019,131
2096,2468.11,2386.54,2020,131
2097,1971.80,1581.54,2005,132
2098,1971.80,1581.54,2006,132
2099,1971.80,1581.54,2007,132
2100,1971.80,1581.54,2008,132
2101,1971.80,1581.54,2009,132
2102,1971.80,1581.54,2010,132
2103,1971.80,1581.54,2011,132
2104,1971.80,1581.54,2012,132
2105,1971.80,1581.54,2013,132
2106,1971.80,1581.54,2014,132
2107,1971.80,1581.54,2015,132
2108,1971.80,1581.54,2016,132
2109,1971.80,1581.54,2017,132
2110,1971.80,1581.54,2018,132
2111,1971.80,1581.54,2019,132
2112,1971.80,1581.54,2020,132
2113,3328.84,2499.09,2005,133
2114,3328.84,2499.09,2006,133
2115,3328.84,2499.09,2007,133
2116,3328.84,2499.09,2008,133
2117,3328.84,2499.09,2009,133
2118,3328.84,2499.09,2010,133
2119,3328.84,2499.09,2011,133
2120,3328.84,2499.09,2012,133
2121,3328.84,2499.09,2013,133
2122,3328.84,2499.09,2014,133
2123,3328.84,2499.09,2015,133
2124,3328.84,2499.09,2016,133
2125,3328.84,2499.09,2017,133
2126,3328.84,2499.09,2018,133
2127,3328.84,2499.09,2019,133
2128,3328.84,2499.09,2020,133
2129,242.02,110.12,2005,134
2130,242.02,110.12,2006,134
2131,242.02,110.12,2007,134
2132,242.02,110.12,2008,134
2133,242.02,110.12,2009,134
2134,242.02,110.12,2010,134
2135,242.02,110.12,2011,134
2136,242.02,110.12,2012,134
2137,242.02,110.12,2013,134
2138,242.02,110.12,2014,134
2139,242.02,110.12,2015,134
2140,242.02,110.12,2016,134
2141,242.02,110.12,2017,134
2142,242.02,110.12,2018,134
2143,242.02,110.12,2019,134
2144,242.02,110.12,2020,134
2145,1137.84,958.01,2005,135
2146,1137.84,958.01,2006,135
2147,1137.84,958.01,2007,135
2148,1137.84,958.01,2008,135
2149,1137.84,958.01,2009,135
2150,1137.84,958.01,2010,135
2151,1137.84,958.01,2011,135
2152,1137.84,958.01,2012,135
2153,1137.84,958.01,2013,135
2154,1137.84,958.01,2014,135
2155,1137.84,958.01,2015,135
2156,1137.84,958.01,2016,135
2157,1137.84,958.01,2017,135
2158,1137.84,958.01,2018,135
2159,1137.84,958.01,2019,135
2160,1137.84,958.01,2020,135
2161,66.00,66.00,2005,136
2162,66.00,66.00,2006,136
2163,66.00,66.00,2007,136
2164,66.00,66.00,2008,136
2165,66.00,66.00,2009,136
2166,66.00,66.00,2010,136
2167,66.00,66.00,2011,136
2168,66.00,66.00,2012,136
2169,66.00,66.00,2013,136
2170,66.00,66.00,2014,136
2171,66.00,66.00,2015,136
2172,66.00,66.00,2016,136
2173,66.00,66.00,2017,136
2174,66.00,66.00,2018,136
2175,66.00,66.00,2019,136
2176,66.00,66.00,2020,136
2177,709.47,592.34,2005,137
2178,709.47,592.34,2006,137
2179,709.47,592.34,2007,137
2180,709.47,592.34,2008,137
2181,709.47,592.34,2009,137
2182,709.47,592.34,2010,137
2183,709.47,592.34,2011,137
2184,709.47,592.34,2012,137
2185,709.47,592.34,2013,137
2186,709.47,592.34,2014,137
2187,709.47,592.34,2015,137
2188,709.47,592.34,2016,137
2189,709.47,592.34,2017,137
2190,709.47,592.34,2018,137
2191,709.47,592.34,2019,137
2192,709.47,592.34,2020,137
2193,341.22,228.18,2005,138
2194,341.22,228.18,2006,138
2195,341.22,228.18,2007,138
2196,341.22,228.18,2008,138
2197,341.22,228.18,2009,138
2198,341.22,228.18,2010,138
2199,341.22,228.18,2011,138
2200,341.22,228.18,2012,138
2201,341.22,228.18,2013,138
2202,341.22,228.18,2014,138
2203,341.22,228.18,2015,138
2204,341.22,228.18,2016,138
2205,341.22,228.18,2017,138
2206,341.22,228.18,2018,138
2207,341.22,228.18,2019,138
2208,341.22,228.18,2020,138
2209,188.84,84.22,2005,139
2210,188.84,84.22,2006,139
2211,188.84,84.22,2007,139
2212,188.84,84.22,2008,139
2213,188.84,84.22,2009,139
2214,188.84,84.22,2010,139
2215,188.84,84.22,2011,139
2216,188.84,84.22,2012,139
2217,188.84,84.22,2013,139
2218,188.84,84.22,2014,139
2219,188.84,84.22,2015,139
2220,188.84,84.22,2016,139
2221,188.84,84.22,2017,139
2222,188.84,84.22,2018,139
2223,188.84,84.22,2019,139
2224,188.84,84.22,2020,139
2225,563.34,42.78,2005,140
2226,563.34,42.78,2006,140
2227,563.34,42.78,2007,140
2228,563.34,42.78,2008,140
2229,563.34,42.78,2009,140
2230,563.34,42.78,2010,140
2231,563.34,42.78,2011,140
2232,563.34,42.78,2012,140
2233,563.34,42.78,2013,140
2234,563.34,42.78,2014,140
2235,563.34,42.78,2015,140
2236,563.34,42.78,2016,140
2237,563.34,42.78,2017,140
2238,563.34,42.78,2018,140
2239,563.34,42.78,2019,140
2240,563.34,42.78,2020,140
2241,294.13,43.34,2005,141
2242,294.13,43.34,2006,141
2243,294.13,43.34,2007,141
2244,294.13,43.34,2008,141
2245,294.13,43.34,2009,141
2246,294.13,43.34,2010,141
2247,294.13,43.34,2011,141
2248,294.13,43.34,2012,141
2249,294.13,43.34,2013,141
2250,294.13,43.34,2014,141
2251,294.13,43.34,2015,141
2252,294.13,43.34,2016,141
2253,294.13,43.34,2017,141
2254,294.13,43.34,2018,141
2255,294.13,43.34,2019,141
2256,294.13,43.34,2020,141
2257,57.35,2.24,2005,142
2258,57.35,2.24,2006,142
2259,57.35,2.24,2007,142
2260,57.35,2.24,2008,142
2261,57.35,2.24,2009,142
2262,57.35,2.24,2010,142
2263,57.35,2.24,2011,142
2264,57.35,2.24,2012,142
2265,57.35,2.24,2013,142
2266,57.35,2.24,2014,142
2267,57.35,2.24,2015,142
2268,57.35,2.24,2016,142
2269,57.35,2.24,2017,142
2270,57.35,2.24,2018,142
2271,57.35,2.24,2019,142
2272,57.35,2.24,2020,142
2273,63.83,2.34,2005,143
2274,63.83,2.34,2006,143
2275,63.83,2.34,2007,143
2276,63.83,2.34,2008,143
2277,63.83,2.34,2009,143
2278,63.83,2.34,2010,143
2279,63.83,2.34,2011,143
2280,63.83,2.34,2012,143
2281,63.83,2.34,2013,143
2282,63.83,2.34,2014,143
2283,63.83,2.34,2015,143
2284,63.83,2.34,2016,143
2285,63.83,2.34,2017,143
2286,63.83,2.34,2018,143
2287,63.83,2.34,2019,143
2288,63.83,2.34,2020,143
2289,184.68,15.66,2005,144
2290,184.68,15.66,2006,144
2291,184.68,15.66,2007,144
2292,184.68,15.66,2008,144
2293,184.68,15.66,2009,144
2294,184.68,15.66,2010,144
2295,184.68,15.66,2011,144
2296,184.68,15.66,2012,144
2297,184.68,15.66,2013,144
2298,184.68,15.66,2014,144
2299,184.68,15.66,2015,144
2300,184.68,15.66,2016,144
2301,184.68,15.66,2017,144
2302,184.68,15.66,2018,144
2303,184.68,15.66,2019,144
2304,184.68,15.66,2020,144
2305,2579.97,2335.32,2005,145
2306,2579.97,2335.32,2006,145
2307,2579.97,2335.32,2007,145
2308,2579.97,2335.32,2008,145
2309,2579.97,2335.32,2009,145
2310,2579.97,2335.32,2010,145
2311,2579.97,2335.32,2011,145
2312,2579.97,2335.32,2012,145
2313,2579.97,2335.32,2013,145
2314,2579.97,2335.32,2014,145
2315,2579.97,2335.32,2015,145
2316,2579.97,2335.32,2016,145
2317,2579.97,2335.32,2017,145
2318,2579.97,2335.32,2018,145
2319,2579.97,2335.32,2019,145
2320,2579.97,2335.32,2020,145
2321,3500.19,1794.27,2005,146
2322,3500.19,1794.27,2006,146
2323,3500.19,1794.27,2007,146
2324,3500.19,1794.27,2008,146
2325,3500.19,1794.27,2009,146
2326,3500.19,1794.27,2010,146
2327,3500.19,1794.27,2011,146
2328,3500.19,1794.27,2012,146
2329,3500.19,1794.27,2013,146
2330,3500.19,1794.27,2014,146
2331,3500.19,1794.27,2015,146
2332,3500.19,1794.27,2016,146
2333,3500.19,1794.27,2017,146
2334,3500.19,1794.27,2018,146
2335,3500.19,1794.27,2019,146
2336,3500.19,1794.27,2020,146
2337,263.91,259.71,2005,147
2338,263.91,259.71,2006,147
2339,263.91,259.71,2007,147
2340,263.91,259.71,2008,147
2341,263.91,259.71,2009,147
2342,263.91,259.71,2010,147
2343,263.91,259.71,2011,147
2344,263.91,259.71,2012,147
2345,263.91,259.71,2013,147
2346,263.91,259.71,2014,147
2347,263.91,259.71,2015,147
2348,263.91,259.71,2016,147
2349,263.91,259.71,2017,147
2350,263.91,259.71,2018,147
2351,263.91,259.71,2019,147
2352,263.91,259.71,2020,147
2353,2302.27,2302.27,2005,148
2354,2302.27,2302.27,2006,148
2355,2302.27,2302.27,2007,148
2356,2302.27,2302.27,2008,148
2357,2302.27,2302.27,2009,148
2358,2302.27,2302.27,2010,148
2359,2302.27,2302.27,2011,148
2360,2302.27,2302.27,2012,148
2361,2302.27,2302.27,2013,148
2362,2302.27,2302.27,2014,148
2363,2302.27,2302.27,2015,148
2364,2302.27,2302.27,2016,148
2365,2302.27,2302.27,2017,148
2366,2302.27,2302.27,2018,148
2367,2302.27,2302.27,2019,148
2368,2302.27,2302.27,2020,148
2369,755.00,384.53,2005,149
2370,755.00,384.53,2006,149
2371,755.00,384.53,2007,149
2372,755.00,384.53,2008,149
2373,755.00,384.53,2009,149
2374,755.00,384.53,2010,149
2375,755.00,384.53,2011,149
2376,755.00,384.53,2012,149
2377,755.00,384.53,2013,149
2378,755.00,384.53,2014,149
2379,755.00,384.53,2015,149
2380,755.00,384.53,2016,149
2381,755.00,384.53,2017,149
2382,755.00,384.53,2018,149
2383,755.00,384.53,2019,149
2384,755.00,384.53,2020,149
2385,710.90,559.73,2005,150
2386,710.90,559.73,2006,150
2387,710.90,559.73,2007,150
2388,710.90,559.73,2008,150
2389,710.90,559.73,2009,150
2390,710.90,559.73,2010,150
2391,710.90,559.73,2011,150
2392,710.90,559.73,2012,150
2393,710.90,559.73,2013,150
2394,710.90,559.73,2014,150
2395,710.90,559.73,2015,150
2396,710.90,559.73,2016,150
2397,710.90,559.73,2017,150
2398,710.90,559.73,2018,150
2399,710.90,559.73,2019,150
2400,710.90,559.73,2020,150
2401,156.73,130.53,2005,151
2402,156.73,130.53,2006,151
2403,156.73,130.53,2007,151
2404,156.73,130.53,2008,151
2405,156.73,130.53,2009,151
2406,156.73,130.53,2010,151
2407,156.73,130.53,2011,151
2408,156.73,130.53,2012,151
2409,156.73,130.53,2013,151
2410,156.73,130.53,2014,151
2411,156.73,130.53,2015,151
2412,156.73,130.53,2016,151
2413,156.73,130.53,2017,151
2414,156.73,130.53,2018,151
2415,156.73,130.53,2019,151
2416,156.73,130.53,2020,151
2417,134.57,129.67,2005,152
2418,134.57,129.67,2006,152
2419,134.57,129.67,2007,152
2420,134.57,129.67,2008,152
2421,134.57,129.67,2009,152
2422,134.57,129.67,2010,152
2423,134.57,129.67,2011,152
2424,134.57,129.67,2012,152
2425,134.57,129.67,2013,152
2426,134.57,129.67,2014,152
2427,134.57,129.67,2015,152
2428,134.57,129.67,2016,152
2429,134.57,129.67,2017,152
2430,134.57,129.67,2018,152
2431,134.57,129.67,2019,152
2432,134.57,129.67,2020,152
2433,93.09,78.23,2005,153
2434,93.09,78.23,2006,153
2435,93.09,78.23,2007,153
